ID,UTC Start,Observing band,Duration (s),DM (pc cm^-3),DM error (pc cm^-3),DM epoch (MJD),DM chi2r,DM tres,SN,Flux (mJy),RM (rad m^-2),RM error (rad m^-2),RFI zapped (%),Iono RM,Iono RM error
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyNA==,2020-03-06T06:01:39+00:00,LBAND,898.5992110654198,10.390678645021405,4.083610861420072e-05,59000.0,2.5863,0.108,1002.67303466797,1.421,-0.746882,0.07,0.1040259009009009,-0.541211211316326,0.05146124483358761
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY4Njk=,2024-07-10T01:16:50+00:00,LBAND,511.545449271028,10.390164469124617,1.506934548041701e-05,59000.0,1.4826,0.043,2470.39331054688,3.765,-1.02505,0.05,0.1316654265873016,-0.5263341362011726,0.05479459514116891
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczOQ==,2022-08-29T19:03:27+00:00,LBAND,511.5476240747657,10.390488938893396,2.584421657294207e-05,59000.0,1.4753,0.063,1635.23803710938,2.598,-0.965608,0.06,0.1171875,-0.28919657626681394,0.05111656457613892
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzMTc=,2023-06-16T20:41:24+00:00,LBAND,255.4922084485981,10.390235995346286,4.512310407541643e-05,59000.0,1.2608,0.124,693.623291015625,1.608,-0.868478,0.09,0.110383064516129,-0.24440764528781805,0.038325215401824826
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU2NA==,2019-08-17T21:12:16+00:00,LBAND,519.4655629158881,10.39052984808984,1.888071090061885e-05,59000.0,1.4665,0.054,1748.63330078125,3.03,-0.966316,0.05,0.0868226600985221,-0.17204749571402037,0.07856693431174197
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1OQ==,2023-03-28T05:19:04+00:00,LBAND,255.57778900934517,10.390311936351855,3.561203333656121e-05,59000.0,3.3768,0.136,1254.34899902344,2.71,-0.976354,0.05,0.1341471354166666,-1.0502026841537022,0.055155916022446835
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwOQ==,2020-03-02T02:34:12+00:00,LBAND,258.5571194018685,10.390702391836689,5.8397426033332e-05,59000.0,2.1071,0.107,973.683410644531,2.127,-0.417776,0.08,0.1078944052419354,-0.13516931244813923,0.029295873998535747
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzc4OTY=,2024-08-26T18:23:11+00:00,LBAND,511.545449271028,10.390122749677586,5.815956888111954e-05,59000.0,1.1707,0.151,408.046020507812,0.734,-1.50972,0.1,0.1015935019841269,-1.1586722278875334,0.05339497225370574
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0NQ==,2019-07-02T21:40:24+00:00,LBAND,1026.2313809345796,10.390513532452044,1.173104146367871e-05,59000.0,2.9449,0.032,3889.44653320312,4.228,-0.733649,0.03,0.0856044664675536,-0.3166360186829107,0.05150379230170303
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY1NTQ=,2024-06-19T20:53:23+00:00,LBAND,254.55393016822424,10.39010120540108,9.76520706366246e-05,59000.0,1.369,0.381,272.615051269531,0.618,-0.381542,0.16,0.0852759576612903,-0.3642108267359864,0.04150977423376388
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzY1NTk=,2024-06-19T23:34:12+00:00,LBAND,511.46806549532704,10.390264558974954,2.978216381110287e-05,59000.0,0.9581,0.13,605.23193359375,0.972,-0.686901,0.08,0.1236359126984127,-0.47060066462133165,0.051633856419373104
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4MA==,2019-10-16T20:00:03+00:00,LBAND,257.5376400747666,10.3906577989865,3.652079200033645e-05,59000.0,1.1242,0.061,1180.65844726562,3.232,-1.2162,0.09,0.0825222469410456,-0.44234132496736744,0.05682352550247751
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzcyMTg=,2023-11-18T16:49:13+00:00,LBAND,255.4922084485981,10.390425977651294,4.603857841413351e-05,59000.0,1.0049,0.106,654.841369628906,1.516,-2.66263,0.08,0.1134387600806451,-1.9947624283448784,0.06258723398939457
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU3NA==,2019-09-24T22:12:21+00:00,LBAND,257.53764007476656,10.390571913280302,4.225179548320402e-05,59000.0,4.1009,0.119,1255.02075195312,3.396,-1.1447,0.05,0.0614919354838709,-0.3783776322320925,0.05359151676113331
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzMQ==,2020-03-15T11:56:26+00:00,LBAND,258.5571194018685,10.39075390419514,6.207879974843993e-05,59000.0,1.1517,0.191,434.229370117188,1.116,-0.436646,0.11,0.0796055947580645,-0.6380997087904421,0.05061727236072825
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyNQ==,2020-03-06T06:16:54+00:00,LBAND,906.5181021308404,10.390693479308794,1.819120074919178e-05,59000.0,0.7431,0.065,956.382568359375,1.294,-0.795505,0.07,0.1052699806415929,-0.587113685013064,0.05222703503990295
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwOQ==,2021-06-28T19:06:08+00:00,LBAND,1799.5517966355133,10.390745938363146,1.464242019606119e-05,59000.0,1.6411,0.051,2154.322265625,1.832,-0.613155,0.05,0.085762331838565,-0.22190092286871113,0.032559505603546715
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUyOTg=,2023-09-12T16:55:48+00:00,LBAND,255.4922084485981,10.390202186056392,0.0002667780871612,59000.0,23.6108,0.579,598.339782714844,1.391,-2.2207,0.13,0.1070123487903225,-1.3403656719713666,0.05327700501946535
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0MQ==,2019-06-21T18:59:35+00:00,LBAND,514.526216373832,10.390652568906816,6.969135673763129e-05,59000.0,1.6353,0.266,424.201324462891,0.715,-0.574246,0.12,0.1020676185344827,-0.1119929083883375,0.027812566114089957
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1MA==,2020-04-29T22:33:51+00:00,LBAND,512.8808002990647,10.390695624465287,3.916841635234221e-05,59000.0,3.3432,0.134,1180.38793945312,1.781,-0.407089,0.06,0.12109375,-0.14088344488071067,0.02779153397580086
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0Nw==,2020-04-17T00:10:16+00:00,LBAND,540.8687156635507,10.390651029650648,3.090926558095963e-05,59000.0,4.1741,0.11,1644.00329589844,2.441,-0.41327,0.04,0.1098928740530303,-0.19874794547186808,0.03521443685389047
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4Ng==,2020-10-22T18:24:01+00:00,LBAND,511.5476240747657,10.390851865645136,2.530215068733169e-05,59000.0,1.3681,0.089,1049.09020996094,1.639,-1.2168,0.06,0.0744357638888889,-0.6571368932858375,0.05842468966433669
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcwNw==,2021-06-21T19:29:57+00:00,LBAND,1799.5517966355133,10.390807104628877,3.084588238747717e-05,59000.0,0.9411,0.124,592.57275390625,0.587,-0.499195,0.1,0.0866306849888392,-0.18160229043368428,0.0713934695347701
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1Ng==,2020-05-14T22:50:20+00:00,LBAND,518.9174310280366,10.390687725315994,2.827914741455859e-05,59000.0,1.1816,0.102,888.948669433594,1.43,-0.521252,0.07,0.091278076171875,-0.27389790737900854,0.03922081524565199
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyMA==,2021-11-30T13:54:34+00:00,LBAND,511.5476240747657,10.390684146266532,5.940501574664362e-05,59000.0,1.8838,0.195,551.968383789062,1.023,-1.83601,0.09,0.1245659722222222,-1.1622883406174869,0.057264896733261676
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzMTM=,2023-09-26T20:10:58+00:00,LBAND,510.6071709906541,10.390283763488162,1.162331625468646e-05,59000.0,1.5611,0.034,2646.27856445312,4.63,-1.53688,0.04,0.1118551587301587,-0.5797149197634838,0.055139849316175105
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1Mg==,2020-05-08T03:37:26+00:00,LBAND,512.8808002990647,10.390649856621703,2.248100625997332e-05,59000.0,2.0069,0.064,1776.51782226562,2.822,-0.726551,0.06,0.1081969246031746,-0.34921147377013795,0.05338505016051931
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3Ng==,2020-08-12T20:28:01+00:00,LBAND,511.8617001869152,10.390850147722617,1.785820497451227e-05,59000.0,0.5039,0.07,861.544921875,1.612,-0.881281,0.07,0.1097160218253968,-0.29620991997673346,0.05296169691402846
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4MA==,2020-09-10T19:16:17+00:00,LBAND,511.5476240747656,10.390874648439578,2.293912060425948e-05,59000.0,1.5094,0.062,1657.9052734375,2.807,-1.06681,0.06,0.0895492311507936,-0.2703203487563978,0.05852415861338989
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxNA==,2021-08-30T21:44:19+00:00,LBAND,255.5777890093451,10.390675403500156,3.843373903609464e-05,59000.0,0.8988,0.087,961.417785644531,2.197,-0.986853,0.09,0.0891507056451613,-0.37442468961767345,0.05566553926955536
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxNg==,2021-10-14T19:05:30+00:00,LBAND,511.5476240747656,10.39073155209173,2.186218730679362e-05,59000.0,1.6029,0.036,2645.42602539062,3.531,-1.37276,0.05,0.0711805555555555,-0.41018142150198733,0.05438580071536322
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyOA==,2022-03-28T05:00:59+00:00,LBAND,511.5476240747657,10.390607375420371,2.329407239106112e-05,59000.0,1.8443,0.08,1311.59509277344,2.239,-0.677323,0.05,0.1177300347222222,-0.5954732644599264,0.05234380778705289
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0NQ==,2022-11-08T18:38:32+00:00,LBAND,511.4696541308404,10.390508909589192,3.587749326131682e-05,59000.0,1.0569,0.054,1259.76684570312,2.064,-1.21528,0.1,0.083527595766129,-0.8895276817343518,0.055873897536944786
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1NA==,2023-01-26T09:08:04+00:00,LBAND,511.5476240747657,10.390532831501716,2.236043634639903e-05,59000.0,3.7205,0.064,2574.21435546875,4.223,-3.08536,0.04,0.0979352678571428,-2.629434079419657,0.06296964836183037
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwNg==,2020-02-28T12:43:43+00:00,LBAND,257.6159892336442,10.390691984779856,2.346657147447284e-05,59000.0,0.9121,0.112,571.248901367188,1.564,-0.971469,0.06,0.077117919921875,-0.8612028646064629,0.05416639934227201
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4MQ==,2019-10-19T11:26:53+00:00,LBAND,257.53764007476656,10.39062895262643,4.316687029830918e-05,59000.0,0.6372,0.108,504.567687988281,1.302,-1.38039,0.09,0.0832174638487208,-0.44513524041896985,0.03326269854717759
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzNjk=,2023-10-20T18:26:45+00:00,LBAND,255.56959222429904,10.390326341881735,2.347225593044577e-05,59000.0,1.9456,0.071,1636.59509277344,3.325,-2.43861,0.05,0.0990738407258064,-1.6909882034945916,0.061018309839086855
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczNQ==,2022-06-29T02:28:40+00:00,LBAND,511.5476240747657,10.39050314217506,3.49342408491898e-05,59000.0,1.3171,0.128,761.617614746094,1.145,-0.746366,0.08,0.1116273941532258,-0.1918669097952514,0.05304628713327927
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzOTk=,2023-08-17T19:34:50+00:00,LBAND,511.545449271028,10.390262667651502,3.684496041331349e-05,59000.0,2.0341,0.09,1174.06262207031,1.831,-0.822618,0.07,0.1127697172619047,-0.497542665334332,0.05149994044905807
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mzc4OTE=,2023-12-11T16:39:27+00:00,LBAND,511.545449271028,10.390523845022583,1.956645611089848e-05,59000.0,1.4039,0.06,1591.53479003906,2.521,-2.54601,0.05,0.1089254712301587,-1.8218431336879726,0.06053147907658387
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU5Mw==,2019-12-15T15:56:31+00:00,LBAND,258.47873315887875,10.390704752120628,2.779724649132812e-05,59000.0,1.2296,0.104,838.46630859375,1.867,-1.3441,0.06,0.0680899784482758,-0.675129866747084,0.1839573684718363
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2Mg==,2020-06-04T19:22:31+00:00,LBAND,511.7826320747657,10.390689958915392,3.081946568655531e-05,59000.0,2.9192,0.109,1262.94287109375,2.151,-0.478472,0.05,0.1154668898809523,-0.0797805677235733,0.017004113427373825
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2Nw==,2020-07-02T00:33:48+00:00,LBAND,511.7826320747657,10.390731062311296,1.588592426113133e-05,59000.0,1.8481,0.067,1450.13391113281,2.668,-0.592119,0.04,0.1167844742063492,-0.2653184645355185,0.053822832077027545
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4OQ==,2020-11-13T14:22:28+00:00,LBAND,255.4987208971956,10.390873281819998,4.481757510633734e-05,59000.0,1.3154,0.175,524.867919921875,1.35,-1.463,0.08,0.1085874495967741,-0.9985407142886122,0.05643723266173383
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzQ1NjU=,2024-03-19T06:32:05+00:00,LBAND,511.46806549532704,10.39025680305638,4.548482383940846e-05,59000.0,2.05,0.174,575.511047363281,0.964,-1.9324,0.08,0.1109561011904761,-1.8532577426149894,0.060351513704086264
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczMA==,2022-04-23T04:47:48+00:00,LBAND,510.5285239626161,10.390554298400172,1.802088078733515e-05,59000.0,1.3284,0.071,1488.66979980469,2.213,-0.449985,0.05,0.1079024057539682,-0.3731960581121934,0.05347794173734673
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzUzNjE=,2023-10-21T19:43:22+00:00,LBAND,511.545449271028,10.390296017573997,2.187232061081815e-05,59000.0,0.6254,0.099,618.414672851562,1.089,-1.55356,0.07,0.1129092261904761,-0.8831267847090265,0.055917917931244586
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyMw==,2020-03-06T06:01:39+00:00,LBAND,899.6183111775694,10.390678861908311,4.08126277422355e-05,59000.0,2.5833,0.108,1004.09808349609,1.435,-0.746336,0.07,0.1039819115990991,-0.541211211316326,0.05146124483358761
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzNQ==,2020-03-28T05:17:44+00:00,LBAND,513.5078543551396,10.39060669966026,2.666443765969361e-05,59000.0,1.6723,0.092,1151.7490234375,1.842,-0.466259,0.06,0.1034071180555555,-0.3040843846801528,0.052013095826504104
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxNQ==,2021-09-26T21:33:53+00:00,LBAND,510.60649390654135,10.390718324719009,2.327194467905487e-05,59000.0,0.9494,0.06,1267.71411132812,1.995,-1.04234,0.07,0.1500913558467742,-0.24517579420501973,0.05234600755675085
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3MQ==,2020-07-16T23:54:17+00:00,LBAND,511.8617001869152,10.390846347609331,2.893333912101094e-05,59000.0,0.6921,0.152,403.776977539062,0.781,-0.7215,0.08,0.113157242063492,-0.2714698038605957,0.05913665808086991
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcxNw==,2021-10-23T15:17:59+00:00,LBAND,511.46965413084047,10.390703165493104,2.068444718269651e-05,59000.0,1.8452,0.077,1512.88879394531,2.416,-1.77882,0.05,0.1069103422619047,-0.9774977460263112,0.05449186348632679
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzc5NjQ=,2024-08-29T18:47:55+00:00,LBAND,255.56959222429904,10.390152742980131,1.104970339792335e-05,59000.0,1.8434,0.024,5044.46142578125,10.542,-1.54205,0.03,0.1067918346774193,-0.7657477216695109,0.0528805923545107
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzU2ODk=,2024-05-02T02:44:14+00:00,LBAND,510.5201142429906,10.390187729100152,3.523078422667246e-05,59000.0,3.9844,0.08,1751.95874023438,3.127,-0.531225,0.05,0.1054532490079365,-0.40049705918848644,0.05119656505219558
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4Nw==,2019-11-12T18:17:30+00:00,LBAND,520.4845170841114,10.390716464579889,2.115147910806677e-05,59000.0,0.7298,0.067,1009.94372558594,1.702,-1.18849,0.07,0.084136962890625,-0.4870051327760661,0.056382595914350395
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM1NjY=,2024-03-09T06:38:21+00:00,LBAND,511.545449271028,10.390234736241304,1.860225012073769e-05,59000.0,1.3727,0.044,2101.84204101562,3.16,-1.98886,0.05,0.1066623263888889,-1.7209100750416553,0.05875693348832076
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NzM0NTk=,2024-02-23T11:59:46+00:00,LBAND,510.5201142429906,10.390355903418786,1.43022013217055e-05,59000.0,0.8099,0.053,1380.908203125,2.319,-3.35559,0.05,0.1101345486111111,-3.3875829391460113,0.0685991761778385
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyMg==,2020-03-06T05:46:24+00:00,LBAND,905.4990020186908,10.390702780465787,4.426262042750712e-05,59000.0,4.1306,0.115,1248.06420898438,1.686,-0.824848,0.07,0.1087472098214285,-0.5015530926873719,0.05053727753897425
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTUzMg==,2019-02-12T08:40:47+00:00,LBAND,512.0000000000001,10.390594084085572,3.938139321480229e-05,59000.0,1.3209,0.189,427.203063964844,0.967,-0.75388,0.09,0.1573998235887097,-0.8447938276486804,0.05535671517514651
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Nzg0NDU=,2024-10-03T20:14:28+00:00,LBAND,255.4922084485981,10.3901928808842,2.040604648031988e-05,59000.0,0.6939,0.066,986.360229492188,2.332,-2.42926,0.06,0.1710244455645161,-1.5087254010201587,0.05974943507706824
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxNw==,2020-03-06T05:16:06+00:00,LBAND,898.5212411214947,10.390650101879745,4.661084202071796e-05,59000.0,5.7814,0.096,1847.91760253906,2.226,-0.657171,0.06,0.10076904296875,-0.42920136892774713,0.048666885773687364
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc1Mg==,2023-01-13T11:45:51+00:00,LBAND,255.4987208971956,10.390770509990354,4.959105901538409e-05,59000.0,2.2917,0.24,570.21337890625,1.394,-3.17099,0.06,0.1004914314516129,-2.598679642643191,0.0654028080251626
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0Mw==,2020-04-09T01:28:06+00:00,LBAND,520.5635851962609,10.39064206472227,5.831076923164457e-05,59000.0,2.1663,0.238,511.549133300781,0.782,-0.853332,0.09,0.0836639404296875,-0.2704589820706248,0.0408982949942243
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzMw==,2020-03-18T02:27:58+00:00,LBAND,513.5858242990647,10.390676800591503,2.505883153440821e-05,59000.0,0.8115,0.113,601.655517578125,1.161,-0.301505,0.07,0.0991908482142857,-0.24147900221386848,0.03846084379355824
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU0Mw==,2019-07-01T17:43:45+00:00,LBAND,1025.604356785047,10.390530280243029,3.363798155067111e-05,59000.0,1.6018,0.094,1047.841796875,1.537,-0.620331,0.08,0.0738358674993212,-0.10650619742130826,0.018480765691223686
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mzc4ODk=,2023-11-30T17:04:26+00:00,LBAND,255.56959222429904,10.390324409345975,3.855784095099028e-05,59000.0,0.8848,0.099,752.580078125,1.608,-2.83094,0.09,0.0961756552419354,-2.3943406255352793,0.0640070484965513
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwNA==,2020-02-28T04:01:47+00:00,LBAND,257.53692112149463,10.390626416333577,0.0002250938027366,59000.0,7.9039,1.009,219.261840820312,0.571,-0.529475,0.15,0.1081779233870967,-0.24584498578129377,0.040040254993987535
UHVsc2FyRm9sZFJlc3VsdE5vZGU6Mzc4OTA=,2023-11-29T16:48:19+00:00,LBAND,511.545449271028,10.390340681535006,1.801014683719769e-05,59000.0,0.9352,0.101,724.191833496094,1.255,-3.00782,0.05,0.1387803819444444,-2.447594860395651,0.06462549224487027
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3OA==,2020-08-26T20:10:33+00:00,LBAND,255.4987208971956,10.390916214358343,4.810010093733393e-05,59000.0,0.6061,0.113,443.789459228516,1.291,-0.861047,0.1,0.0918913810483871,-0.34364043490060764,0.06063946265194996
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzNw==,2020-04-03T02:39:02+00:00,LBAND,514.6049244112143,10.39061999435063,5.881063791537778e-05,59000.0,0.8959,0.228,327.183776855469,0.57,-0.993683,0.15,0.0877685546875,-0.18816095999819796,0.04447931713799665
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzQ5OTA=,2023-10-30T16:09:25+00:00,LBAND,511.545449271028,10.390298365995422,2.372114290034044e-05,59000.0,2.3118,0.059,1893.81848144531,3.102,-2.79416,0.05,0.097501240079365,-1.9874551681472248,0.06159212147586998
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4MQ==,2020-09-11T18:12:07+00:00,LBAND,255.57778900934517,10.39088103745244,1.657323654215164e-05,59000.0,2.0328,0.09,1183.31555175781,3.062,-0.935445,0.03,0.0888041834677419,-0.3113324802751606,0.05261046340719287
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc0OA==,2022-12-19T11:38:05+00:00,LBAND,511.5476240747657,10.390638381299386,1.454347910543852e-05,59000.0,1.2172,0.037,2340.07373046875,3.622,-2.47461,0.05,0.079985119047619,-1.7491458707371046,0.058456945262782
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyNg==,2020-03-06T06:16:54+00:00,LBAND,905.4990020186908,10.390694291558834,1.83334442418888e-05,59000.0,0.7437,0.065,958.83837890625,1.242,-0.785329,0.07,0.1055123465401785,-0.587113685013064,0.05222703503990295
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYxMQ==,2020-03-04T02:33:58+00:00,LBAND,369.4896807476629,10.390660598369228,3.136073068231303e-05,59000.0,1.7953,0.08,1289.32629394531,2.657,-0.201423,0.06,0.1013888888888888,-0.19025137265632625,0.030849672532589533
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MzU0MTE=,2023-06-06T02:38:06+00:00,LBAND,510.6071709906541,10.390214854670138,2.478615292506008e-05,59000.0,1.0295,0.036,2096.49633789062,3.406,-0.654139,0.07,0.1083209325396825,-0.3128926425513874,0.053593034727232536
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzOQ==,2020-04-05T02:04:49+00:00,LBAND,514.6049244112143,10.390648663262931,4.271078801457695e-05,59000.0,2.2182,0.164,686.694091796875,1.189,-0.552621,0.07,0.101407490079365,-0.19150098131664053,0.07444681981689215
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyNw==,2022-03-10T10:37:35+00:00,LBAND,511.5476240747657,10.39051261506063,4.498695452582171e-05,59000.0,1.3007,0.083,847.61279296875,1.458,-1.85207,0.09,0.0990358382936508,-2.1052456422245798,0.062421604742994116
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYyOQ==,2020-03-11T03:00:52+00:00,LBAND,257.53692112149463,10.39066353801125,1.369037061209223e-05,59000.0,1.31,0.015,5602.5537109375,13.972,-0.46733,0.04,0.0905052923387096,-0.25005956836966475,0.03916081519996659
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY0Ng==,2020-04-13T03:25:25+00:00,LBAND,513.5858242990647,10.39061361501068,3.986641970180681e-05,59000.0,0.8369,0.163,480.986236572266,0.801,-0.890724,0.11,0.1188926091269841,-0.24524503662512512,0.04957572493752505
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4NQ==,2019-11-02T09:20:00+00:00,LBAND,265.61210736448623,10.390603009069284,5.006003585981599e-05,59000.0,1.5033,0.153,560.216857910156,1.68,-0.698744,0.09,0.0776535560344827,-0.17016540214979695,0.014117416668511407
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY2MA==,2020-05-24T20:07:16+00:00,LBAND,510.8415019065414,10.39073246333412,2.790996501008556e-05,59000.0,1.2096,0.077,1131.26916503906,1.907,-0.591669,0.07,0.1393849206349206,-0.07875576565022392,0.017423517507186632
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyMg==,2021-12-27T12:09:35+00:00,LBAND,511.5476240747657,10.390930903190991,2.294017906137468e-05,59000.0,3.3723,0.078,1830.31872558594,2.995,-2.17512,0.05,0.0903242807539682,-1.7609222659589887,0.06039966208151339
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTU4OA==,2019-11-23T18:15:21+00:00,LBAND,258.55669353271054,10.390686944306962,0.0001023202663067,59000.0,1.5756,0.238,285.941864013672,0.874,-1.09867,0.15,0.0782466629588431,-0.5566969422685807,0.20562871312300665
UHVsc2FyRm9sZFJlc3VsdE5vZGU6NDM3OTE=,2024-01-10T12:10:51+00:00,LBAND,511.46806549532704,10.39064477025934,2.682460859506537e-05,59000.0,1.7326,0.117,1029.44311523438,1.594,-3.38397,0.06,0.1156063988095238,-2.9815611853617066,0.0674709780873218
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY4NQ==,2020-10-12T19:21:58+00:00,LBAND,511.6255940186909,10.39091074271514,1.439993837570064e-05,59000.0,0.6726,0.071,943.765380859375,1.628,-0.985074,0.05,0.0744977678571428,-0.5201773013163881,0.05516549039436744
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY1Nw==,2020-05-17T21:17:35+00:00,LBAND,513.8999004112143,10.39066053483363,2.203980573639935e-05,59000.0,3.849,0.068,3003.45727539062,4.268,-0.486578,0.04,0.1047210693359375,-0.09619701605693742,0.04573135598529652
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTcyNA==,2022-01-30T13:09:01+00:00,LBAND,511.5476240747657,10.390808706181026,3.350655287416891e-05,59000.0,1.2028,0.103,733.731567382812,1.198,-2.1005,0.08,0.0918278769841269,-1.6391837003237875,0.05998599529409667
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYzMg==,2020-03-16T09:24:18+00:00,LBAND,258.5571194018685,10.390660176654997,2.259246500765701e-05,59000.0,1.4973,0.113,756.237121582031,1.933,-0.63901,0.05,0.1049332157258064,-0.7535247842057659,0.057714284688586845
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTc2Mw==,2023-04-29T03:24:30+00:00,LBAND,511.5476240747656,10.39028027464467,2.371849744978374e-05,59000.0,3.1337,0.094,1356.900390625,2.345,-0.617683,0.05,0.0972222222222222,-0.37119080437031077,0.051975633755336474
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTY3NQ==,2020-07-30T21:51:37+00:00,LBAND,255.89076695327037,10.390765672590163,1.640826618759828e-05,59000.0,1.2065,0.066,1265.59594726562,3.006,-0.779982,0.04,0.1293472782258064,-0.2908872215142688,0.05274915842151726
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTczNA==,2022-06-18T23:51:33+00:00,LBAND,511.5476240747657,10.390454377926162,1.781234195117621e-05,59000.0,3.6165,0.041,3752.74560546875,5.775,-0.572265,0.04,0.1020740327380952,-0.10554564618626645,0.05034978768769852
UHVsc2FyRm9sZFJlc3VsdE5vZGU6MTYwMw==,2020-02-27T03:55:16+00:00,LBAND,514.6049244112143,10.390673782014046,8.432658822701273e-05,59000.0,1.4332,0.299,357.250946044922,0.633,-0.641024,0.15,0.0961991567460317,-0.26100172487574763,0.03900386872937187
