solution_id,designation,source_id,random_index,ref_epoch,ra,ra_error,dec,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,ra_dec_corr,ra_parallax_corr,ra_pmra_corr,ra_pmdec_corr,dec_parallax_corr,dec_pmra_corr,dec_pmdec_corr,parallax_pmra_corr,parallax_pmdec_corr,pmra_pmdec_corr,astrometric_n_obs_al,astrometric_n_obs_ac,astrometric_n_good_obs_al,astrometric_n_bad_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,astrometric_primary_flag,nu_eff_used_in_astrometry,pseudocolour,pseudocolour_error,ra_pseudocolour_corr,dec_pseudocolour_corr,parallax_pseudocolour_corr,pmra_pseudocolour_corr,pmdec_pseudocolour_corr,astrometric_matched_transits,visibility_periods_used,astrometric_sigma5d_max,matched_transits,new_matched_transits,matched_transits_removed,ipd_gof_harmonic_amplitude,ipd_gof_harmonic_phase,ipd_frac_multi_peak,ipd_frac_odd_win,ruwe,scan_direction_strength_k1,scan_direction_strength_k2,scan_direction_strength_k3,scan_direction_strength_k4,scan_direction_mean_k1,scan_direction_mean_k2,scan_direction_mean_k3,scan_direction_mean_k4,duplicated_source,phot_g_n_obs,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_bp_n_contaminated_transits,phot_bp_n_blended_transits,phot_rp_n_contaminated_transits,phot_rp_n_blended_transits,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_method_used,rv_nb_transits,rv_nb_deblended_transits,rv_visibility_periods_used,rv_expected_sig_to_noise,rv_renormalised_gof,rv_chisq_pvalue,rv_time_duration,rv_amplitude_robust,rv_template_teff,rv_template_logg,rv_template_fe_h,rv_atm_param_origin,vbroad,vbroad_error,vbroad_nb_transits,grvs_mag,grvs_mag_error,grvs_mag_nb_transits,rvs_spec_sig_to_noise,phot_variable_flag,l,b,ecl_lon,ecl_lat,in_qso_candidates,in_galaxy_candidates,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,in_andromeda_survey,classprob_dsc_combmod_quasar,classprob_dsc_combmod_galaxy,classprob_dsc_combmod_star,teff_gspphot,teff_gspphot_lower,teff_gspphot_upper,logg_gspphot,logg_gspphot_lower,logg_gspphot_upper,mh_gspphot,mh_gspphot_lower,mh_gspphot_upper,distance_gspphot,distance_gspphot_lower,distance_gspphot_upper,azero_gspphot,azero_gspphot_lower,azero_gspphot_upper,ag_gspphot,ag_gspphot_lower,ag_gspphot_upper,ebpminrp_gspphot,ebpminrp_gspphot_lower,ebpminrp_gspphot_upper,libname_gspphot
1636148068921376768,Gaia DR3 39527339939738112,39527339939738112,1291574135,2016.0,57.75362515958014,0.042055074,14.227416751114406,0.026950717,24.979316098298924,0.043800503,570.2975,102.58935,70.12732315247736,0.056714587,-74.87811611565232,0.034555003,-0.10007544,0.19074997,0.14845318,-0.11629589,0.16112815,-0.15258922,0.72539943,0.096778646,0.037553113,-0.19692488,404,395,401,3,23.121922,5125.3633,0.31280205,141.7861,31,True,1.2433151,,,,,,,,47,16,0.07996229,57,6,0,0.06751269,84.129616,2,0,1.924458,,,,,,,,,False,425,189494.95659359437,185.01534,1024.2122,12.493373,55,29240.071925594246,119.42438,244.84174,14.173596,56,255059.60280449752,440.63437,578.8464,11.231292,1.5003021,0,0,0,0,0,2.9423046,1.6802235,1.2620811,10.804808,2.530545,1,32,6,13,58.139267,5.146283,9.880985e-15,889.07404,17.089407,3300.0,4.5,0.25,101,,,,10.640699,0.006936975,26,64.427795,NOT_AVAILABLE,175.07088695537072,-29.938648676985526,58.678933085263836,-5.774583809723723,False,False,0,True,True,True,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 161743593580224512,161743593580224512,1776582335,2016.0,74.21550626728201,0.02764523,33.9771012227958,0.01428533,4.521932752111076,0.034903698,129.55455,11.191695,5.853138376974019,0.038709994,-9.539119777255433,0.02513255,0.03886202,-0.051810957,-0.14224803,0.18794015,-0.109090045,0.1416147,-0.43972275,0.09309848,0.31179196,0.11893797,409,409,409,0,9.662062,1654.2164,0.18018323,28.847376,31,True,1.4435817,,,,,,,,47,19,0.05403357,47,19,6,0.043479983,179.67427,0,0,1.3575813,,,,,,,,,False,399,20514709.75771434,14002.542,1465.0704,7.407203,44,8442102.54623937,21141.357,399.31696,8.022416,43,17429702.426325172,40449.59,430.89935,6.6446705,1.2611344,0,0,0,0,0,1.3777456,0.6152129,0.7625327,31.13297,4.199515,1,26,0,13,569.17065,203.40523,0.0,779.46747,53.729446,5250.0,4.5,0.25,444,20.977543,0.5320604,25,6.3343654,0.0055149836,26,,NOT_AVAILABLE,169.93259918001078,-5.679028184900528,76.70261280124001,11.26359364172285,False,False,2,True,True,False,False,False,True,True,False,1.0240422e-13,5.11504e-13,0.9999622,5266.5317,5261.5034,5272.951,2.7754,2.7626,2.78,-0.1302,-0.1306,-0.1299,223.6237,222.5322,227.1377,0.9929,0.9887,0.9982,0.7822,0.7787,0.7866,0.4178,0.4158,0.4202,MARCS
1636148068921376768,Gaia DR3 1385525220983694848,1385525220983694848,674852325,2016.0,243.927790976889,0.012488478,44.55230153450269,0.012583242,11.424702425279763,0.013465171,848.46326,70.00282,53.95507620746298,0.016243162,-44.60095434045142,0.015324793,0.1488239,0.03557213,0.31188878,0.21165544,0.13547088,0.14989637,-0.21341458,-0.07322969,-0.19250545,0.30224162,349,349,346,3,1.134459,787.83466,0.09682648,10.379494,31,True,1.5461409,,,,,,,,40,27,0.025425732,43,15,2,0.009224295,80.762474,0,0,1.0427623,,,,,,,,,False,355,6228875.455445458,7724.0176,806.4295,8.701343,38,3280264.6803137325,14827.7295,221.22502,9.04877,38,4253795.985997604,14816.496,287.09863,8.175954,1.2095379,0,0,0,0,0,0.8728161,0.34742737,0.5253887,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,70.09428586976928,45.92553178649682,224.54060007904758,63.93344117883998,False,False,2,True,True,False,False,False,True,True,False,1.0753585e-13,5.371362e-13,0.9994543,5528.0728,5522.4307,5536.1357,4.128,4.1267,4.1298,-0.8392,-0.8464,-0.8279,87.4288,87.325,87.5293,0.0996,0.0959,0.1054,0.0831,0.0799,0.0879,0.0451,0.0433,0.0477,MARCS
1636148068921376768,Gaia DR3 1388595877786275968,1388595877786275968,1048754737,2016.0,228.38528751659612,0.010902832,38.56811715351192,0.01187748,4.259744162761757,0.015710475,271.14038,50.235004,-45.62207905643997,0.0137004005,-21.028110763856255,0.016830597,0.26179656,-0.27669728,0.15359606,0.15712915,-0.1781239,0.12514707,-0.012038203,-0.2791679,-0.3093099,0.24231201,382,382,378,4,2.823547,966.53613,0.09805898,12.940559,31,True,1.4950452,,,,,,,,43,27,0.024826972,53,19,0,0.017247548,102.97326,0,0,1.1042148,,,,,,,,,False,424,1753601.1402051805,3905.6987,448.98526,10.077539,49,828249.5912029457,5234.9644,158.21495,10.543139,51,1334063.839755186,10537.242,126.604645,9.434954,1.2330703,0,0,0,1,0,1.1081858,0.4656,0.64258575,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,63.15864400345772,58.27732711527083,209.0415296852961,53.563749780882056,False,False,0,True,True,False,False,False,True,True,False,1.0276925e-13,5.1332723e-13,0.99992603,5702.714,5674.321,5803.398,3.6528,3.6395,3.6945,-0.5133,-0.544,-0.4087,236.0614,231.5231,238.2098,0.7587,0.7416,0.8201,0.622,0.6076,0.6739,0.3378,0.33,0.3659,MARCS
1636148068921376768,Gaia DR3 1611087248283201024,1611087248283201024,1458757976,2016.0,219.22599903132598,0.030817831,58.34545498649245,0.032592226,54.184387912122986,0.035239633,1537.5979,937.7499,615.4992750513319,0.03737098,-707.4853500081256,0.045689378,0.014713104,0.010350786,0.08465063,0.044626176,-0.025350112,0.0520029,0.013051443,-0.04165573,-0.19073492,-0.110515766,375,375,373,2,16.571959,6465.142,0.41633767,227.17754,31,False,1.226519,,,,,,,,42,28,0.06404345,64,43,4,0.011954432,51.602173,3,0,1.668283,,,,,,,,,True,509,978376.9813617616,353.1369,2770.5317,10.711102,54,213051.99061251545,262.41476,811.89026,12.017328,56,1169422.0395660615,577.2856,2025.7253,9.577968,1.413028,0,54,0,56,0,2.4393606,1.3062267,1.1331339,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,99.70857771085615,53.767077068663056,175.2035232951113,65.92286052802837,False,False,0,True,True,False,False,False,True,True,False,1.160294e-13,5.7956103e-13,0.99861324,3165.2336,3161.108,3204.1123,3.9791,3.9631,4.1197,-0.9106,-0.9237,-0.7795,18.3864,17.9779,18.4911,0.0004,0.0,0.0058,0.0002,0.0,0.0038,1e-04,0.0,0.0024,PHOENIX
1636148068921376768,Gaia DR3 1624551008683167616,1624551008683167616,1068991902,2016.0,249.7667853497691,0.015064117,60.69939827230275,0.014671689,6.479784296273881,0.015175746,426.98294,63.1736,22.499706414478723,0.021600015,-59.03106878030255,0.01906413,0.03559426,0.02686685,0.05158997,0.10541431,0.18508081,0.13470256,-0.029181922,0.11164493,0.108963594,-0.0073266993,317,317,313,4,1.8186322,754.0813,0.120323226,12.556985,31,True,1.5248969,,,,,,,,37,24,0.029981405,44,15,2,0.051951718,152.2011,0,0,1.0730543,,,,,,,,,False,300,8164463.893940077,12502.22,653.04114,8.407548,39,4112573.363364519,20968.854,196.12772,8.803258,37,5820941.319129729,35761.043,162.77325,7.8354125,1.216677,0,0,0,0,0,0.96784544,0.39571,0.57213545,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,90.85868814229039,39.453869585860325,203.7333357289029,79.34537291682241,False,False,0,True,True,False,True,False,False,True,False,1.0404816e-13,5.1971535e-13,0.99979943,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2064671253991921408,2064671253991921408,272119147,2016.0,309.1817928817363,0.062698625,40.352041891603534,0.06752451,0.5014384549475054,0.07970176,6.2914352,5.9097443,-1.4168647186395926,0.08102588,-5.73738349346641,0.08401094,-0.024861349,0.028225424,0.039893556,-0.030371238,0.109664164,-0.04683298,-0.034917906,-0.12567656,0.046901137,-0.022570139,434,434,422,12,35.981228,54244.023,0.90918154,1211.6721,31,False,1.1630075,,,,,,,,49,28,0.116615474,55,19,0,0.0036764792,93.865715,67,0,2.475752,,,,,,,,,False,431,832584.3617025788,1841.4358,452.1387,10.886296,49,49429.36410452165,196.40872,251.66583,13.6035795,40,1431356.3114250747,6510.6235,219.84935,9.358526,1.7785413,0,49,0,40,0,4.2450533,2.7172832,1.52777,,,,,,,,,,,,,,,,,,,,,,,VARIABLE,79.84762068880153,-0.3154218553431394,329.4278787041738,55.999164048141026,False,False,0,True,True,False,True,False,False,True,False,1.0202233e-13,5.0959643e-13,1.0,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2507484130258715136,2507484130258715136,1480564732,2016.0,29.196762079877495,0.021508522,-0.35374773219551936,0.013819607,14.320881398640013,0.022949543,624.0159,92.53477,77.37364717525995,0.028304419,-50.754322803311624,0.01736582,-0.09183391,0.3494399,0.25156993,0.08715636,-0.22423664,0.05561279,0.095004916,-0.23488483,0.25146818,-0.084672116,174,174,173,1,4.000535,412.2724,0.10088699,10.868309,31,True,1.379843,,,,,,,,20,13,0.03986121,24,9,0,0.081895284,75.90525,0,0,1.22388,,,,,,,,,False,199,302783.4532070992,695.1795,435.54715,11.984536,23,102558.08530923532,913.2632,112.2985,12.811117,24,294006.3429636624,1606.3553,183.02696,11.0770035,1.3097296,0,0,0,0,0,1.7341137,0.826581,0.9075327,0.21438915,9.257262,1,10,2,9,31.959558,12.894965,0.0,912.1252,82.817375,4000.0,4.5,-2.0,100,,,,10.686846,0.017660253,7,,NOT_AVAILABLE,155.99686955763443,-58.964890311687356,27.016231557122577,-11.519455907220552,False,False,0,True,True,False,False,False,False,True,False,1.0202512e-11,5.0961034e-11,1.0000273e-06,4053.966,4041.8772,4124.5015,4.6511,4.6464,4.6549,0.1699,0.1423,0.3064,69.4569,69.1072,71.7315,0.1161,0.0965,0.2327,0.0838,0.0696,0.1683,0.0462,0.0384,0.0925,MARCS
1636148068921376768,Gaia DR3 2595284016771502080,2595284016771502080,1599255982,2016.0,335.78059284429975,0.037086185,-17.610507570693272,0.035763104,138.2280013262178,0.048167944,2869.7095,781.9099,308.71178080407003,0.044676032,-718.3872158061436,0.03953743,0.33676288,0.319015,-0.49566716,-0.21652164,0.05796164,-0.18000309,-0.6223746,-0.58549666,-0.34880367,0.57180035,272,272,266,6,3.8619967,3182.4514,0.27750286,112.00516,31,False,1.2178495,,,,,,,,31,13,0.07965537,32,25,0,0.04377402,75.24768,8,0,1.1723644,,,,,,,,,False,268,451506.4199952371,425.08798,1062.1482,11.550707,31,52831.99667089676,99.58741,530.5088,13.5313,32,642732.7888196262,822.8962,781.0618,10.227819,1.5405424,0,0,0,0,0,3.3034801,1.9805927,1.3228874,-3.3060381,0.34539244,1,19,2,9,93.96679,-3.005533,0.96315247,938.18475,4.5090103,3500.0,3.0,-1.5,333,,,,9.627984,0.0064141685,17,,NOT_AVAILABLE,40.61035899830412,-54.559453662574725,331.1384336399077,-7.010200381740374,False,False,0,True,True,False,False,False,False,False,False,1.0222028e-13,5.1058517e-13,0.9999804,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2640348977921037056,2640348977921037056,260794639,2016.0,352.9376079423676,0.030590052,-2.7446366226582546,0.025155868,28.63092245624487,0.034837775,821.8356,118.45148,93.96155407658934,0.039283,-72.12474525202458,0.03188875,0.13375223,0.25775355,-0.099282406,-0.1356649,-0.17692734,-0.048292525,0.20109794,-0.102356285,-0.2228449,0.28447923,218,200,218,0,3.7616074,1384.3201,0.2471052,53.763294,31,False,1.2205329,,,,,,,,26,16,0.057761583,31,8,0,0.049113065,71.08674,0,0,1.1860222,,,,,,,,,False,262,143984.67291178906,121.32287,1186.7892,12.791576,27,17851.84987751376,57.87775,308.44064,14.709334,29,203049.84483792077,276.07236,735.495,11.4788885,1.5342028,0,0,0,0,0,3.2304459,1.917758,1.3126879,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,81.49801302844777,-59.04864952415003,352.4307804023153,0.28173725258094073,False,False,0,False,False,False,False,False,False,True,False,1.0241194e-13,5.115425e-13,0.99996144,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 2745491430891511168,2745491430891511168,1166856864,2016.0,359.82854365060507,0.13479611,6.8628259218808925,0.105940886,30.27689104890095,0.21852049,138.554,186.35835,149.17763610809556,0.25576293,-111.69363911004936,0.10675943,0.24282764,-0.031313464,0.25909123,-0.06919254,-0.314379,-0.45943138,0.6375861,0.37193763,-0.4262039,-0.18844539,628,628,608,20,54.80967,164839.06,1.2361838,4075.5366,95,False,,1.571234,0.02167719,0.232212,-0.037161894,-0.004926976,-0.08542025,-0.27347225,71,15,0.36628702,80,80,0,0.0075083086,44.312397,0,0,2.940932,,,,,,,,,False,616,507313808.5679271,472146.5,1074.4839,3.9241753,76,300194591.9173777,602684.3,498.09592,4.1450353,73,303354627.91116464,422412.9,718.14716,3.543019,1.1896961,0,0,0,0,0,0.6020162,0.22086,0.3811562,0.99952376,0.13424747,1,21,0,12,1645.6685,,0.47990426,1018.57074,1.1802394,6500.0,3.5,-0.25,555,35.934696,0.5923776,17,3.4262767,0.0050899945,21,,NOT_AVAILABLE,100.68980645171584,-53.742801512019696,2.583969288757325,6.362248251435882,False,False,0,True,True,False,False,False,True,True,False,1.1560554e-13,5.7744385e-13,0.99865586,6451.666,6446.557,6455.0176,3.4787,3.4287,3.5102,-0.3999,-0.4013,-0.3986,32.5941,31.4401,34.4813,0.0002,0.0,0.0006,0.0002,0.0,0.0005,1e-04,0.0,0.0003,MARCS
1636148068921376768,Gaia DR3 2855095251072482432,2855095251072482432,1539498945,2016.0,358.76979425420905,0.032816187,28.633832306526546,0.027444264,25.559492733217137,0.0504048,507.0845,575.8551,574.8253169301012,0.051271,34.42279254585704,0.036554404,0.36667976,0.0074793957,0.013819965,0.07738697,-0.019049011,0.049580593,0.110700645,-0.27057487,0.01691678,-0.018149888,474,474,474,0,35.71762,6368.568,0.40463087,176.55173,31,True,1.451138,,,,,,,,54,20,0.071727395,64,15,6,0.04326234,89.55509,0,0,2.3688295,,,,,,,,,False,523,26547082.042921618,100025.64,265.40277,7.127325,58,11028318.314671569,144940.8,76.08843,7.732269,59,22820557.19796508,238730.55,95.59128,6.35208,1.2750506,0,0,0,0,0,1.380189,0.60494375,0.7752452,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,108.23563899238495,-32.62447440915599,11.173666914048228,26.561767406178173,False,False,0,True,True,False,False,False,False,True,False,1.0292453e-13,5.141028e-13,0.9999107,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3605249600427076352,3605249600427076352,1610197739,2016.0,205.53867405527558,0.062446013,-16.006700484773564,0.049232233,49.45778242492826,0.07245822,682.56964,497.80472,-495.33579528219207,0.08290295,-49.51742801981252,0.05460745,-0.17224617,-0.28793442,-0.1289145,-0.0662793,-0.20528355,-0.05027147,-0.23807862,0.03343308,0.22794276,-0.23833913,203,203,202,1,7.1190457,5669.0654,0.48496878,230.26929,95,False,,1.204241,0.015658857,-0.098625,0.019726569,-0.035489205,-0.058072753,-0.12330444,23,14,0.11715974,27,27,0,0.0014453067,95.74018,98,0,1.3784293,,,,,,,,,False,228,213886.39295283018,236.72061,903.53937,12.361909,26,45550.71889522322,182.90083,249.04599,13.692304,24,400701.87546356703,611.8537,654.8982,10.740842,2.0864,0,2,0,0,0,2.9514618,1.3303947,1.621067,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,320.33712056885696,45.14417130444809,209.45971267217718,-5.057441875247123,False,False,0,True,True,False,False,False,False,True,False,1.3750302e-13,6.868207e-13,0.99648726,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 3655377057091634304,3655377057091634304,124020562,2016.0,221.56166928298174,0.22019623,1.8927928769364972,0.17300752,24.28138633500273,0.22711317,106.913155,116.88571,-115.08038351713482,0.27242562,-20.464008207503117,0.21109173,0.28687698,-0.36131823,0.31362194,0.09231008,-0.31516853,0.16028644,0.23602852,-0.22934602,-0.006896811,0.26211295,148,148,146,2,34.907455,78314.62,1.4464589,3808.53,95,False,,1.6241037,0.06072069,-0.17269076,-0.14150108,0.14798601,-0.049524534,-0.017611565,17,13,0.40498745,17,17,0,0.050869558,34.526417,0,0,3.6929002,,,,,,,,,False,134,607569386.2446856,1.5539859e+06,390.97485,3.728377,16,437621646.6219229,3.464447e+06,126.317894,3.7357953,16,267612691.9456407,581122.6,460.50986,3.6791286,1.160747,0,0,0,0,0,0.056666613,0.0074181557,0.049248457,-13.049975,1.3255869,1,8,0,8,1109.7328,,2.0592084e-11,781.1348,9.19884,9000.0,4.0,0.0,555,338.4714,9.237946,8,3.673846,0.007664699,8,,NOT_AVAILABLE,355.2797972376094,52.68060201506506,218.51676141171782,17.10091242713612,False,False,0,False,False,False,False,False,True,True,False,1.0667602e-13,5.3284135e-13,0.9995401,9091.341,9078.339,9103.856,3.764,3.7535,3.774,-0.9958,-1.2153,-0.9819,43.4582,43.0326,43.904,0.0,0.0,1e-04,0.0,0.0,1e-04,0.0,0.0,1e-04,A
1636148068921376768,Gaia DR3 164513538249595136,164513538249595136,950113063,2016.0,64.69599863317067,0.084433496,28.335301488536302,0.04704978,7.849687600705467,0.09657845,81.27784,26.92916,8.707351042739766,0.11188361,-25.482575436445387,0.082619935,0.3792621,0.16599916,-0.022464167,0.0060394746,0.01121337,-0.023776388,0.4335407,0.22586219,-0.16257681,0.16344115,442,442,439,3,93.46187,43793.35,0.69839126,1001.4674,31,False,1.2957691,,,,,,,,51,17,0.15758671,56,8,1,0.014701355,175.60289,0,0,5.4960723,,,,,,,,,False,456,410405.2128216477,444.22144,923.8753,11.654335,52,93954.25346050714,312.68063,300.47992,12.906251,52,481465.87831238244,1058.0042,455.06995,10.541482,1.402078,0,2,0,0,0,2.364769,1.2519159,1.112853,13.832468,1.1777699,1,35,11,16,96.634705,8.050502,0.0,751.1544,23.95945,4000.0,3.0,0.0,333,35.826176,18.666153,8,10.025302,0.008487286,21,,VARIABLE,168.84160247728897,-15.522484904949005,67.73449690919277,6.83095978439237,False,False,0,False,False,False,True,False,False,True,False,1.0292453e-13,5.141028e-13,0.9999107,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 387742126997049728,387742126997049728,662422221,2016.0,10.087030928192831,0.021357762,43.72363254738681,0.018439531,7.897593759810544,0.024880629,317.41937,19.154245,-8.659909636523073,0.02350652,-17.084819438713104,0.021147108,0.04324024,0.18002218,-0.4750074,-0.12310066,-0.20730771,-0.16601878,-0.3752674,0.02517294,0.20072836,0.06838389,321,321,320,1,15.886771,1614.1616,0.19441468,50.98091,31,True,1.4628723,,,,,,,,36,19,0.035336986,41,22,3,0.020284334,121.49236,0,0,1.6943731,,,,,,,,,False,350,2864889.815041596,7117.0884,402.53677,9.544597,39,1235897.1353638223,11116.984,111.171974,10.108586,38,2336914.820541369,15091.8,154.84666,8.826288,1.2471027,0,0,0,0,0,1.2822981,0.56398964,0.71830845,0.4885859,6.1839895,1,21,5,17,181.29681,88.93597,0.0,1000.5542,60.1725,5000.0,4.5,0.0,222,50.000687,17.637678,10,8.518635,0.013687491,16,,NOT_AVAILABLE,120.81190646275753,-19.102463393250947,28.79430661626195,35.718102987579435,False,False,0,True,True,False,True,False,True,True,True,1.0525818e-13,5.2575934e-13,0.9996796,5519.921,5514.887,5524.781,4.0163,4.0149,4.0178,-0.1542,-0.16,-0.1486,125.1019,124.7224,125.4677,1.0333,1.0286,1.0378,0.8274,0.8236,0.8311,0.4459,0.4438,0.448,MARCS
1636148068921376768,Gaia DR3 589720969909457792,589720969909457792,365393119,2016.0,142.6484056527638,0.03433657,10.601677709658528,0.03195481,28.227393525820826,0.03764853,749.76086,200.47168,-200.05739925392652,0.037962932,-12.881460773266976,0.032998737,-0.53031737,-0.34268296,-0.42603138,0.39274287,0.23629966,0.43064308,-0.886549,0.40350595,-0.12161416,-0.4993561,496,496,492,4,18.189896,2720.2493,0.21898995,65.46605,31,True,1.5041033,,,,,,,,56,17,0.06869382,60,46,1,0.028317153,24.140678,0,0,1.6354356,,,,,,,,,False,509,8099504.152392203,10654.285,760.21094,8.416221,55,3902344.237435656,16578.176,235.39044,8.860229,54,6026984.573962143,25805.994,233.54979,7.797645,1.225918,0,41,0,3,0,1.0625834,0.44400787,0.6185756,12.260157,4.5202236,1,24,4,10,304.73077,104.48809,0.0,898.6935,59.03025,5250.0,4.5,0.0,222,25.849447,16.878208,19,7.5282955,0.0554687,19,,NOT_AVAILABLE,222.18810422588862,40.07032856944949,141.5538832503815,-3.9229520628581342,False,False,1,True,True,False,False,False,True,True,False,1.3750302e-13,6.868207e-13,0.99648726,4937.154,4935.837,4938.4634,4.4233,4.4218,4.4245,-0.6693,-0.676,-0.6622,35.4019,35.3533,35.4528,0.0,0.0,1e-04,0.0,0.0,1e-04,0.0,0.0,1e-04,MARCS
1636148068921376768,Gaia DR3 961025698716736768,961025698716736768,618947900,2016.0,92.20044818974512,0.23401804,42.95121615415232,0.2237464,0.5747567987164602,0.25311825,2.2707047,1.8586531,1.430559737014897,0.2738067,-1.1866297300878947,0.2121192,0.008544738,-0.07528765,-0.49909037,0.010049041,-0.38936478,-0.074426875,-0.7449401,0.24693331,0.2536309,0.07344154,283,0,283,0,0.50793225,301.88614,0.0,0.0,31,False,1.464212,,,,,,,,32,18,0.40837428,32,19,0,0.048234064,0.16551048,0,0,1.0204109,0.31805074,0.3038661,0.2007585,0.544009,-24.248032,-3.2097692,-12.374063,41.481186,False,280,494.85706566667466,1.2676408,390.3764,18.951168,30,251.35903104925904,16.315115,15.406513,19.337807,32,376.5884645960108,9.422564,39.966667,18.308228,1.2689472,0,0,0,1,0,1.0295792,0.38663864,0.6429405,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,170.04352905606953,10.964938453704825,91.70869421032758,19.5249861179084,False,False,0,False,False,False,False,False,True,False,False,1.6283874e-10,3.8317344e-12,0.9999898,4795.7046,4785.7446,4813.6777,4.9156,4.901,4.9274,-2.1889,-2.2634,-2.0361,1895.2461,1853.6125,1946.2917,0.0067,0.0018,0.0177,0.0053,0.0014,0.0141,0.0029,0.0008,0.0077,MARCS
1636148068921376768,Gaia DR3 1218502635856444672,1218502635856444672,1103814248,2016.0,239.68739063662417,0.042005442,23.854964560277132,0.045901775,28.16799702809601,0.07477025,376.72736,116.7877,-106.25508633365867,0.06303184,-48.46879035226556,0.06975216,0.62094563,-0.21274659,0.08375654,0.06033542,-0.136257,0.05915428,0.0993282,-0.11251691,-0.057838123,0.50587136,814,717,804,10,92.41606,38528.066,0.65951693,644.10364,31,False,1.2484432,,,,,,,,93,26,0.113340735,97,24,0,0.011563475,155.78197,0,0,4.0503726,,,,,,,,,False,827,135836.19340492703,116.92629,1161.725,12.854828,92,21746.623478253852,90.171165,241.17049,14.495063,89,180492.587199945,347.70847,519.09174,11.606747,1.4888463,0,1,0,0,0,2.8883162,1.640235,1.2480812,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,39.31384688704898,47.8434639061934,230.67756020286996,43.244259398924235,False,False,0,True,True,False,False,False,False,True,False,1.1961469e-13,5.974694e-13,0.9982583,,,,,,,,,,,,,,,,,,,,,,
1636148068921376768,Gaia DR3 1279558241667996160,1279558241667996160,1317882005,2016.0,219.32590456224003,0.016209545,26.883559681983275,0.017992187,27.36705268211465,0.024043078,1138.2509,242.72566,-227.8019968308484,0.02205443,83.79736276121268,0.022720365,0.15842678,-0.1045921,-0.26493675,-0.14250787,-0.2786092,-0.08778347,-0.22152968,-0.099968895,0.14798556,0.22550566,361,0,358,3,6.461905,625.2712,0.12686254,7.138122,31,False,1.2332878,,,,,,,,42,21,0.034892518,46,23,0,0.013542116,32.196728,0,0,1.2517853,0.26287875,0.1436355,0.17278136,0.23973092,-78.926155,-67.33155,-43.692055,-32.241753,False,365,40148.91684621062,26.458906,1517.4065,14.178183,43,5538.466986803533,25.152912,220.19188,15.980068,42,54717.43855034759,67.73822,807.7779,12.902581,1.5008103,0,1,0,0,0,3.077487,1.8018856,1.2756014,-11.800336,2.5331268,2,16,4,14,17.325768,,,901.76135,,3400.0,4.5,0.5,101,,,,12.293844,0.055400454,16,,NOT_AVAILABLE,38.44306664899373,66.46218779194136,206.14874984381726,39.76991408397537,False,False,0,True,True,False,False,False,False,True,False,1.13637784e-13,5.67615e-13,0.99885,,,,,,,,,,,,,,,,,,,,,,
