source_id,ra,dec,parallax,bp_rp,phot_g_mean_mag,pmra,pmra_error,pmdec,pmdec_error,l,b,parallax_over_error,radial_velocity,radial_velocity_error,ruwe,phot_g_mean_flux,phot_g_mean_flux_over_error
4096338016591952896,274.8544842257491,-18.311717331828945,20.873903,,19.655836,-7.4490213,1.3942729,4.0371366,1.2257392,13.053932841793646,-1.4669826798673313,12.790401,,,1.9787259,258.5905168891919,48.945736
4096372410686277376,275.14078976440965,-18.078085546235503,22.821327,2.6980724,19.973234,-14.6348,2.1459575,6.1908836,1.660424,13.38830794807913,-1.5967346603771118,12.555901,,,2.4285407,193.04240233538496,40.63423
4096373681919533184,275.30358783478226,-18.015379945844845,23.333237,,19.83856,-7.2769365,1.0283793,-4.5218244,0.74908763,13.51650735857635,-1.7038336528674052,12.33516,,,1.3611634,218.53601454065623,143.68306
4096374742750095488,275.2561361401868,-17.98341705641267,25.996574,,19.713732,-17.948254,1.188973,10.202057,0.8932468,13.523503141937471,-1.6489757489326349,16.326906,,,1.496385,245.1625388854642,70.80978
4096387460189560320,274.8908691109788,-18.208549964285954,25.583735,,19.961124,-9.661223,1.1129375,5.115046,0.80183995,13.16123026350033,-1.448758840544582,18.382801,,,1.0704002,195.207688192041,45.877125
4096388039989338624,274.81258140110674,-18.2076425196885,26.029335,2.8744583,17.704876,-17.49834,0.33888808,0.18803084,0.25297162,13.126915527010276,-1.3827695001030311,50.3352,,,1.7549677,1559.5399832071287,79.17167
4096388319235887232,274.78797642078257,-18.18460981803763,24.68574,2.753498,19.219252,-19.351145,0.96817166,2.398735,0.699692,13.13618100985904,-1.351288152780441,18.715336,,,2.3621376,386.5860833542562,60.379
4096388422264236032,274.82511062146455,-18.188036777552654,22.772142,3.1931305,19.482916,-15.331768,1.1429374,3.3614275,0.8853613,13.14982487448039,-1.3840038744587537,15.907397,,,1.8467568,303.23552904871264,60.87912
4096402441043372288,274.5435323377584,-18.169852630711066,22.70333,2.8819885,15.345433,149.8637,0.059989735,-333.74463,0.042768206,13.039329762617008,-1.1396754030561853,406.85068,,,1.4682462,13701.669858787373,1289.3302
4096402441043516288,274.53419103450784,-18.17199635556082,22.732302,2.6185465,12.944406,149.80283,0.027043669,-333.65396,0.019967949,13.033237845791925,-1.132873019149635,885.30536,-4.8343005,0.62312055,1.094159,125079.0681737164,1696.3229
4096449891854565760,275.6641960506342,-18.022003818851907,25.018517,1.1928301,9.075324,-134.36429,0.02241776,-224.44934,0.016334191,13.671641449847156,-2.009772148913057,883.4944,19.65015,0.1705727,0.9194473,4413843.9526393255,5067.2905
4096465765991472384,275.45530814057986,-17.91285390851484,57.380985,1.2102032,20.035812,-8.882836,1.7967232,4.0371165,1.2993358,13.674882787432324,-1.7830890565033424,20.746063,,,1.3874298,182.23094779418568,83.56973
4096465899132073088,275.5467574232943,-17.959169547653172,20.969612,1.8308096,11.835847,-174.1516,0.018726837,59.072636,0.013703868,13.674800696499599,-1.8816537102927358,1068.8263,-18.954042,0.7999017,0.83526033,347222.61918035196,4173.3213
4096477791902027136,275.55804522191823,-17.724800978488297,39.92857,,19.936716,-26.339594,2.0721579,9.645927,1.6521648,13.886945208182853,-1.7812307793480329,15.064755,,,1.7157376,199.6459473150905,29.186182
4096497376971459840,276.23271467152296,-17.510185971770195,29.686287,,19.915428,2.190521,1.2360042,31.33225,0.9935065,14.377609018028098,-2.2493007067247928,15.729006,,,1.312369,203.59909868265999,34.921486
4096519745213439360,275.31193740695926,-17.770596397048948,20.013567,2.6830587,14.182669,25.541677,0.2318919,-52.434944,0.16977243,13.73638800188549,-1.5957840696769545,81.70478,20.986074,2.6316082,10.31074,39983.37485502814,2035.2217
4096567539595934976,275.80471188527923,-17.20675586007773,20.085045,,20.686064,0.6374094,2.5102005,-0.80711555,1.9850359,14.455120894574542,-1.7463602753971632,5.9869823,,,1.0991217,100.1200889157716,56.39517
4096635365769068288,277.5054951529906,-17.62592398421301,33.62471,1.8383808,19.96329,-22.291704,1.8227234,3.8531868,1.4187449,14.837796367275995,-3.378244646725473,18.223818,,,1.8577565,194.81880509904082,64.21324
4096669240061986176,276.99035309580427,-17.559851216084162,24.85662,2.6632347,12.582832,-13.815547,0.022890843,-98.3219,0.018954204,14.669457488354293,-2.9121534686329054,1069.4585,-109.42562,13.177509,0.9994636,174507.40607355355,768.0921
4096739647465054976,277.95938902284445,-17.295161347407955,21.039476,2.598936,13.952612,154.8853,0.05478504,-3.6476638,0.042152945,15.331495630444193,-3.610713788708191,393.85693,-78.69055,7.975467,1.0711112,49419.92517534939,780.7356
4096739647568683648,277.9597963407445,-17.295016272283014,21.094965,2.4929056,13.960845,149.44397,0.026051069,-3.1289248,0.02185613,15.331803599240128,-3.610992755765596,797.9375,-67.30694,4.39924,1.334225,49046.57624943838,1480.8636
4096755143719884544,277.6943925489603,-17.2077328902325,20.399965,1.9767761,19.089834,-7.9603577,1.1117462,2.0681095,0.85573447,15.292797394706215,-3.34576361953655,14.049057,,,3.9127603,435.5245950883429,43.271122
4096765520389673344,278.2304027407293,-17.130921480758264,21.5984,2.0197163,20.044641,-13.634308,1.8823572,2.3222709,1.5964305,15.59667851212546,-3.765504412273309,13.495485,,,2.4803715,180.75508572657583,51.29607
4096781978683268096,277.9150934990014,-17.02608864261191,23.946907,,19.64293,-3.3472054,0.97978616,7.2449317,0.7727964,15.551525073984672,-3.449586433324787,19.017183,,,1.8191895,261.6828632632319,100.52907
4096805515130190592,277.4290315286724,-17.01698083154568,22.235483,,19.712841,-5.3774424,1.2254927,1.7205102,0.8543769,15.345346048259339,-3.032788861863091,14.355609,,,1.6614797,245.3635026170119,100.80264
4096814173790915328,277.5893697157681,-16.880688435318135,28.539606,2.1307278,19.222828,-13.27719,1.1345047,1.1712703,0.8461131,15.53727531913258,-3.106055187980921,16.09331,,,1.7689372,385.3149712906796,35.62291
4096843001634424064,277.8757098745839,-16.752968762888532,34.55192,,19.889095,-23.9298,2.2247727,1.0218468,1.7969964,15.777181109623134,-3.2906211217858243,13.011914,,,2.4389625,208.5972428253755,42.441956
4096904196291894912,276.7540290446396,-17.19722836709176,25.079302,2.5299978,13.2319565,14.050707,0.020078827,-45.084316,0.015756622,14.886520034501261,-2.544250589030017,1559.8595,24.31249,1.4793149,1.0910038,95976.34353911004,1825.5498
4096934226704112640,276.7626050763762,-16.72863043681605,30.455002,3.0848246,14.607535,-72.17409,0.028818844,-57.101566,0.02445245,15.305768208437922,-2.334010664950206,1095.7009,25.384382,6.348094,1.148472,27035.385405957568,1818.5723
4097001949740957696,276.3231558857163,-16.545697651737573,24.619991,1.7899246,20.258493,-11.123248,1.8545381,6.53101,1.5599178,15.271782332741854,-1.8761941917646432,12.148038,,,2.7726688,148.4394055831182,55.848274
4097022874863758720,277.1656548694897,-16.659048161499545,21.448326,2.0863037,19.649422,-20.337755,1.599003,0.9253935,1.2157024,15.546579243949708,-2.643858217074342,9.053826,,,1.7921,260.12253823582137,44.04881
4097072314162335744,277.37043846639904,-16.23242226872983,31.196646,3.8446465,19.35135,-6.8302193,0.49032152,78.8746,0.36798495,16.016170263380843,-2.620750633521777,65.92339,,,1.0497421,342.29950977782914,260.49652
4097168834953410816,273.9840070176779,-17.965428317099775,21.527075,2.3711967,20.028673,-12.006784,1.7333522,0.1026959,1.1154982,12.966666736882926,-0.5744625255830507,12.348651,,,2.1946092,183.43297884996625,42.524616
4097185877397434112,274.59218229513453,-17.798484749960608,25.288013,2.549141,20.154234,-32.922195,1.8959402,17.111206,1.2331766,13.388412704865724,-1.0046231703282935,14.013869,,,1.1417689,163.40038376656975,52.162506
4097194639126443776,274.7501919972475,-17.661940645944387,29.175436,3.758175,19.787266,-4.1185513,1.2864454,-3.0649452,0.8576377,13.579937034510186,-1.0726403783027934,26.51111,,,1.6162486,229.10808267178405,46.643684
4097265518963654912,274.3362700841076,-17.346404267355656,23.540537,3.2311983,15.63408,166.36435,0.05070209,57.719135,0.038924765,13.670877158737854,-0.5755226651591149,541.4021,,,0.95006067,10503.035274494612,1284.9529
4097274108895222016,273.9906410702992,-17.358997200712654,25.529089,2.10149,19.533049,-16.672169,1.2084999,11.771169,0.79695994,13.502966950901437,-0.29127047062022954,15.68227,,,1.6726903,289.55264594225383,59.820263
4097299779916866176,275.0798698391943,-17.366732478646185,20.641329,2.7488174,19.927986,-0.47165337,1.820068,-3.01235,1.1282971,13.988660872931202,-1.2104906082311753,14.232229,,,2.044365,201.25770393715112,45.042294
4097306823674743296,275.1191366490086,-17.179564398843315,24.140997,,20.299082,0.40983835,1.8441418,0.70530206,1.2123543,14.171455018797895,-1.1553691687580736,16.683752,,,1.3124459,142.99272807082602,43.5386
4097336166889032704,275.4523017381216,-17.014500011744456,26.889517,2.4586983,19.824871,-20.95468,1.2346708,13.571076,0.94321376,14.466990573177547,-1.3587217396363431,18.118156,,,1.7553934,221.308546491744,57.259907
4097442540330966656,273.7636254536296,-17.31247731890633,24.142996,2.290784,12.274,-22.105299,0.02366757,-106.33732,0.017823193,13.440563555402106,-0.07859620708811454,1187.8647,34.287437,1.2028944,1.1604366,231924.44132899478,1601.8247
4097466596461280256,273.8972424073127,-17.23342762077648,20.947098,2.806717,19.345675,-10.156965,1.2265477,5.7508407,0.88792056,13.570892616826773,-0.15304561699803973,13.032466,,,2.4858456,344.0940697324626,47.883133
4097532670222558848,273.0593469152351,-16.849427560276975,21.234837,3.9149761,20.13593,-16.442385,1.7256858,7.7029023,1.3616279,13.524767627798688,0.7341384440437493,9.982657,,,1.3367156,166.1786218384457,82.09488
4097883276995722496,276.38658322713275,-15.878357754767677,21.8148,1.845274,20.638763,-0.11254979,2.5396705,-5.1170607,1.9032172,15.890841921667054,-1.6189507036078352,7.550953,,,1.8984367,104.57826604091927,52.14705
4097943269144025856,275.80849341534906,-15.753118449902193,20.619299,,20.492125,-4.962025,1.6456244,-3.7150168,1.298037,15.741540764471628,-1.0687050183724014,11.90523,,,1.3466849,119.70069019245283,63.313915
4097974433428141312,276.51272458147264,-15.37977526005011,21.174583,2.631197,20.088215,-8.440549,1.3050401,6.5524273,0.9716728,16.388763156881232,-1.4940562870684808,12.312332,,,1.804243,173.64453913377693,54.708206
4097977216553750272,276.18909717348674,-15.4963689277891,25.44187,,20.423115,-5.845249,1.4165606,-1.728276,1.2676492,16.140030418786807,-1.2725268114188484,14.884302,,,1.3344249,127.55596551568637,51.99887
4098126543946024704,274.9144541949768,-15.357329487933239,23.696346,2.388935,20.111467,-17.909323,1.6810695,3.0316641,1.3055384,15.685598965819668,-0.12248079165372842,13.7698145,,,1.1117682,169.96500971064646,54.471676
4098131865409123328,274.8120082137571,-15.245672141718265,30.838081,3.7005024,19.254707,-19.751768,1.2352673,10.978943,0.8797597,15.737317673454454,0.017364867185328186,19.61626,,,2.1536,374.165750438668,55.73078
4098269751033085184,275.7851987204855,-14.639046417325666,23.435902,1.8978806,11.34517,-27.762012,0.022323437,-9.312001,0.017972017,16.715187673411503,-0.5266124693604438,1016.35443,,,0.9290654,545605.3151256923,2436.8838
4098269755340731136,275.7843581892336,-14.639683838921082,23.01905,2.8863955,16.013367,-24.526857,0.23588896,-9.857372,0.15476616,16.7142432983005,-0.5261930613382436,127.156685,,,1.3284377,7406.2757551675595,469.683
4098562397221253504,280.49808827404274,-18.68431594550687,20.671125,2.833331,14.662111,-164.16016,0.14641632,-152.45943,0.12123186,15.185573541677925,-6.392509323204798,141.53226,-13.774815,5.2930493,5.4240274,25710.00035454122,1957.882
4098827998042446208,281.0550563725181,-17.217615003348506,20.314411,1.4104939,18.7049,-6.0848308,0.8497719,-6.754498,0.7018995,16.743952764474216,-6.211790181323658,18.335817,,,2.2542188,620.8498002354859,77.60781
4099078274376665728,283.0089468955686,-16.817533837786662,28.06503,1.6090755,20.31357,4.3044076,1.8643004,4.9970627,1.159784,17.939262299979397,-7.709459426008413,13.442525,,,1.8712734,141.0973616616372,31.008965
4099084321687079296,282.97137284628894,-16.695613450693056,21.447472,4.0283604,17.65939,-59.848503,0.20445372,-169.80612,0.15820575,18.03376361912278,-7.6235089735291375,122.20822,,,1.1617204,1626.2630042728952,448.24936
4099154239419564672,281.89888516268707,-17.05480073773678,21.852015,2.3500395,12.596209,-208.38733,0.017748684,-94.86285,0.015335016,17.25187069049738,-6.861484610919578,1341.6104,73.38244,0.6535386,0.9381493,172370.5962004075,3611.2212
4099155377634236032,282.30714779199036,-17.238376937066693,20.96378,1.3631916,19.38985,-4.3049064,1.204234,-4.7952642,0.86661917,17.259958490494004,-7.292560842697724,14.943372,,,3.107341,330.3746156010424,73.416046
4099315420970741248,282.8600826762787,-16.374947928043085,20.446253,1.5507145,19.52227,-1.4339126,1.2623038,-0.86884785,0.9070648,18.276687208047388,-7.3864361035871715,17.939787,,,2.9136627,292.44104511014234,66.95387
4099354389232565888,281.99476035811927,-16.347945843158506,25.124815,4.1473866,16.909033,-130.39503,0.13312492,-234.17969,0.0997939,17.9307316631119,-6.630002875420046,195.42361,,,1.129094,3245.8881311115847,559.1775
4099373115274732416,282.6754061505282,-16.148520145210767,24.511309,,19.439373,0.891906,0.8521433,-0.404156,0.60171676,18.4025364870299,-7.127369979506456,23.48103,,,1.5646944,315.6440495444687,73.84387
4099373871189254144,282.6691453935564,-16.099604570935853,31.237421,1.3916512,19.26417,-9.78231,1.3488628,-5.429147,0.9482032,18.444068013657862,-7.10034233748336,17.662773,,,2.7163634,370.9186895602087,38.18306
4099438879812586624,280.1781627427823,-17.762827922553623,20.03245,1.3232117,20.320364,-4.3205814,1.5684037,-5.0975966,1.3752378,15.877255368013401,-5.708128382925283,10.309353,,,1.6206357,140.2171893610537,51.939632
4099470422056381056,280.27077657812725,-17.357472631108216,21.447685,0.93125534,19.910463,-19.366055,1.6793282,4.594262,1.267924,16.281034267554304,-5.604900585923946,11.927216,,,2.3243518,204.5320271919739,54.477505
4099656376984234240,280.5249003244798,-16.687127749435426,20.33945,1.4331799,19.469559,-16.734833,1.2144899,-1.7387381,0.82442117,16.992431662667652,-5.520784892716827,17.709785,,,2.0646389,306.9893377999416,34.102478
4099658747827943936,280.733085630406,-16.657372810795152,29.823378,3.6081285,15.743659,-372.07043,0.07781929,-294.71103,0.056437403,17.109102888989213,-5.685638416306262,485.07184,,,1.0610127,9494.7408933772,857.266
4099752859113315968,279.49834955379237,-16.716932460673195,21.537712,1.624443,19.748629,11.919546,0.74313074,9.181386,0.4738718,16.52029269745363,-4.656785014529593,17.060326,,,1.0826821,237.4078734785806,45.84647
4099769729809583872,278.9827966296161,-16.86668467803411,44.36404,1.8634071,20.17234,-2.478239,1.541258,0.40985143,1.3223895,16.161626262126454,-4.285062693104291,23.15357,,,1.7404783,160.69812347387918,39.934486
4099781412081711616,278.74522470531906,-16.850353248513578,20.521584,1.775156,20.080566,-4.3855953,1.9127488,-4.4204826,1.1308674,16.07234445780983,-4.075226320407228,12.107963,,,1.2499338,174.87184193652982,42.450436
4099792716446296448,279.2098543696813,-16.77193511071607,21.31385,1.531601,19.452595,-3.0034912,0.9003472,-1.8736311,0.670968,16.34537225435091,-4.435557730210474,20.568163,,,1.8889158,311.8234926464825,95.13964
4099801993587525760,279.23830983291595,-16.67733543001118,22.437054,1.5608826,19.592793,-3.2931676,1.0666726,-6.595493,0.83272725,16.4423160883423,-4.416859434225641,17.157318,,,2.1519558,274.04973466203813,63.843956
4099802131026536576,279.1892997185079,-16.687733789274414,20.196486,1.5529289,18.516066,-2.3882415,0.78826255,-3.8171756,0.63941985,16.411631080604263,-4.379763059288912,21.226624,,,4.4356785,738.7892809242002,44.696655
4099819654492889216,279.0328405209346,-16.533218966993232,20.382235,2.5202713,19.801529,-5.5958505,1.025815,-2.9735868,0.94645673,16.48123411111526,-4.175958599467407,19.46466,,,1.2675033,226.11789172626976,60.95191
4099844870178656512,279.72648979723897,-16.648295426271652,25.593676,3.5164652,16.41329,22.021193,0.072963916,-81.5936,0.06493873,16.680995510402354,-4.820555115204503,384.89114,,,1.0660229,5124.25287392369,656.5079
4099909848759800192,279.6585704326079,-16.29729019504771,20.19996,,20.02102,4.631583,1.4967629,-7.181432,1.2711442,16.96544090567156,-4.603567333256469,12.27524,,,1.5375608,184.7303849457497,72.485504
4100053094534789120,280.75880251531686,-16.437670172991837,21.251057,3.017846,15.169058,33.99366,0.044033434,16.78957,0.037062626,17.31752664675803,-5.609106286165173,465.2318,,,1.035454,16118.465128183767,861.5397
4100053094534791936,280.75835188905876,-16.43701564155221,21.118313,3.9964905,17.297895,33.429764,0.14858826,18.389986,0.12471174,17.317919517305146,-5.608426327965536,138.1517,,,1.136909,2268.7589867441593,649.1103
4100053231942476416,280.77047370041794,-16.413885881767207,21.207216,,19.750067,-28.646402,2.0024087,-16.686258,1.7874113,17.34393177828239,-5.608438289552617,10.642494,,,2.460045,237.09374217442422,32.397694
4100078177133853824,281.2015415949537,-16.08837286248824,31.471277,1.3154545,19.534218,-2.4086492,1.138709,-10.149636,0.9467122,17.822773548291632,-5.832523289451532,24.270327,,,2.000258,289.2408451106269,50.902687
4100215306828268416,281.86519735461394,-15.599980148403501,21.868933,1.8643036,18.937775,3.9392,1.0013869,-5.5023665,0.75740373,18.54892969197912,-6.185524643503587,16.300066,,,2.5975897,500.9993107535395,49.01245
4100608382238921216,283.8822134908793,-16.381347099377102,31.78775,2.2615528,11.611575,-26.662416,0.020335475,-182.53395,0.017131355,18.705779277139964,-8.270190298672272,1580.6027,-44.404354,0.52712744,0.97425663,426890.7166293174,2381.961
4100608588397364480,283.87906562461984,-16.3774574395642,31.685583,0.5990138,5.4423018,-26.658375,0.129099,-184.91528,0.11197247,18.707978227499222,-8.265772704719753,174.8479,-45.42073,0.15964924,1.2336699,125321636.35887742,982.9611
4100609962786851200,283.9367686916821,-16.349337490221675,20.393372,0.6133051,7.054957,54.13803,0.022853212,-36.627144,0.018654685,18.758008434378706,-8.303256613982372,879.382,-52.90548,0.13974005,0.92126733,28376842.761680942,4888.6704
4100702970280133504,284.7818672906684,-15.764155502155319,25.416758,2.136219,11.241642,11.737786,0.58813024,38.074795,0.47871456,19.648928501971376,-8.77839689188467,43.823914,4.3430037,1.0610304,24.7636,600191.5217563418,2102.36
4100702974564787968,284.7813157406916,-15.765859573101208,25.4288,2.444934,11.937905,21.321342,0.43933713,51.201176,0.35155708,19.647142526313093,-8.778661832576951,62.746365,5.6511574,1.4488249,19.873085,316070.9485012102,2577.9448
4100755167020200832,284.54164683329736,-15.646662022207254,23.127443,1.2161217,20.341375,-1.5880655,1.6738912,-8.703598,1.262625,19.653796467689688,-8.51905335901388,9.482402,,,1.3044734,137.52974553924332,37.943092
4100890647495167744,283.24697736644794,-15.751913845958503,21.945625,3.544489,15.7210245,98.65895,0.12519228,9.933747,0.10350949,19.0059248925971,-7.445328560883965,182.26437,,,2.6325872,9694.75923640736,1000.97266
4100896626094371712,283.16170949719793,-15.611290451355245,22.327337,1.145216,19.732176,-1.172785,1.165549,-8.527743,0.9250162,19.096650356142163,-7.309612012601306,14.3514385,,,2.695569,241.032771343608,87.10199
4100997330149118080,284.61040768896834,-15.081217819127902,31.303698,2.4168158,12.3137865,30.799164,0.023724997,-61.84392,0.019621193,20.197158889269293,-8.331386025037927,1535.2682,22.118273,0.654603,1.2424483,223579.67045500132,1924.4622
4101357699404676736,286.03964510698637,-14.17314237354534,45.85747,3.0231972,13.20094,-84.72765,0.02186024,-68.37337,0.01865711,21.63469723501668,-9.178973524275213,2154.4968,-34.34492,1.3010088,1.3711171,98757.61073589619,1232.8441
4101364085997917952,286.2237638334776,-14.068459489899997,26.516006,2.1129045,11.548589,33.55053,0.01718668,-60.00555,0.016116608,21.808946417978998,-9.294125523235834,1471.4424,-29.696817,0.92640877,0.93551767,452388.18781798397,1799.1367
4101482562687457792,284.7645823660164,-14.32391695939809,20.051044,1.6139526,19.298609,5.522436,0.9611169,-7.2946596,0.69300383,20.950958166356727,-8.133445605028951,15.895289,,,2.9327319,359.33825353693874,44.932392
4101514826457684864,285.5556562980295,-14.38975977835319,21.36757,1.1564541,20.213905,-1.110473,1.6080468,-6.7668095,1.4063648,21.23024906047485,-8.851327698379901,15.346044,,,1.5834535,154.66227292357573,95.92803
4101582957531738112,285.81710045027927,-13.570245868923646,53.83778,3.0303183,13.42075,-493.57993,0.021023234,-490.67023,0.018341968,22.088305588158313,-8.72138867605198,3101.2283,56.79871,2.9148862,1.2397294,80657.91883543487,1663.4662
4101605811065866880,284.873965305915,-13.868428596910302,20.030615,3.7736073,19.53469,-64.37972,0.48487008,24.483994,0.3912988,21.41132959519629,-8.028703352074519,51.05757,,,1.0757816,289.11497322483865,277.4119
4101624159180751104,285.3310991993479,-13.690821415975844,27.032526,1.2757788,9.374441,-24.92693,0.018200897,-29.706789,0.015754415,21.769480713975156,-8.349624682354971,1522.5505,-32.186638,0.18252207,1.0193422,3350966.6671983865,3832.9578
4101667967820061696,282.6813652553485,-15.405619005738643,23.303095,2.4213514,13.363563,90.67886,0.01996021,-225.69424,0.015656138,19.076135492798468,-6.803528047596087,1296.1705,36.614574,3.5168862,0.96908265,85020.14077578123,2111.67
4101968375059565568,282.00420159430814,-14.581942889145273,58.5991,2.4293337,11.019166,-236.44533,0.024496851,-237.25507,0.020679088,19.525175218736496,-5.851105538540341,2792.1877,-4.5520153,0.28527075,0.91201395,736682.2741931772,2340.7112
4101972292027506432,282.38149222604534,-14.68469563059065,22.538939,1.8510246,19.599756,-1.356663,1.396937,-9.161938,1.1012936,19.596535469494135,-6.223644466548107,13.603665,,,2.828691,272.29775900102106,63.06144
4102020052110265216,281.6937313118858,-14.468015248722626,21.19503,1.6661501,11.02771,-33.78606,0.021966899,-262.31003,0.018423265,19.49238374158463,-5.531350405782806,898.5488,2.0773346,0.7522188,0.9491175,730908.3106208987,2738.8267
4102056542142601600,282.18584593791405,-14.09902724888001,25.285913,1.3052788,19.609419,-1.6112124,1.168138,-5.74653,0.81132823,20.038470533818824,-5.792652679959393,18.76592,,,1.8874737,269.8852781366255,40.215397
4102257374774466816,284.2674367481657,-14.00939547583792,20.154055,1.6121502,19.497934,2.5472767,1.15039,-5.224173,0.945914,21.02201178444872,-7.562203115508456,14.094708,,,3.4785538,299.0698828488182,55.588493
4102447349793657344,284.35158588145924,-13.295648699772686,34.587265,2.7014122,13.473984,5.9997025,0.024123892,-171.57397,0.021731094,21.70427724509215,-7.320452806299222,1533.8253,30.334597,4.6560054,1.3064553,76798.57458488902,1858.0278
4102447929594407424,284.40283147928153,-13.25501040004193,21.736263,1.8515558,11.070956,-29.551897,0.018407913,-114.58345,0.015487632,21.763258261497427,-7.347230258944835,1196.7875,-20.071674,0.64739996,0.8678607,702367.4236944721,2018.7632
4102447933891553920,284.402385776339,-13.25504601980178,21.90983,,12.503978,-28.79521,0.042868648,-105.53385,0.036235947,21.763032718593436,-7.346856844071126,545.35364,-17.6329,1.3199105,1.1916959,187653.12069502962,571.50256
4102465148138967808,284.81699398367516,-13.12817862145695,25.90954,3.0567656,13.976868,38.412735,0.026602242,-21.744198,0.022896525,22.057614821806013,-7.653031361885138,1046.8695,-12.877845,3.202278,1.2973759,48328.095482296645,1148.1033
4102780020842452736,278.48681870072556,-16.88146713728893,39.489285,3.7503757,15.391341,82.06535,0.23068556,-159.81381,0.19130182,15.931417611243042,-3.8694209029747495,190.257,,,4.8164,13134.397502784603,1100.689
4102782906963948928,278.44398763461595,-16.80678535427856,25.27316,1.8028641,19.678377,-25.087057,1.4629717,2.0526853,1.0976992,15.979201448674699,-3.798818159262595,17.175917,,,2.3378098,253.2769949561099,41.943146
4102812108451116672,278.35364723206965,-16.44444997870612,31.686367,1.3089509,8.716634,-0.062106114,0.20116954,-40.448196,0.15988477,16.262328289516333,-3.5560234989672717,160.71526,-30.674677,0.46369296,9.463813,6141763.729160134,4753.675
4102815170868131840,278.86344324484025,-16.57199571103438,20.294308,2.14649,20.122015,-5.275189,1.7239032,-1.2067124,1.5778382,16.372462787858705,-4.049074227273891,13.198981,,,1.8588338,168.3219318582474,73.85869
4102816029842864512,278.7315144031465,-16.550569075276094,22.13624,1.6259785,19.33789,-12.555853,1.3048321,1.4501898,1.0003059,16.333754987518066,-3.92676670587217,12.814276,,,3.993124,346.5693613421654,66.5043
4102828055703148800,278.87700146427727,-16.37270333401739,23.85917,1.6448879,19.64155,2.1511686,0.9949076,-8.331668,0.7161382,16.556212765561373,-3.9697803638391047,24.173223,,,1.4049369,262.0152765397959,58.850624
4102957557592422400,279.6166513025246,-15.911961066444892,28.016209,3.1305523,15.1165085,104.56441,0.038896907,-126.15977,0.031755112,17.291641691083743,-4.392977153804076,754.4522,,,1.0595967,16917.782284197023,826.76886
4103050775544769920,278.99832299879256,-15.298700680138278,22.18122,1.7799091,19.527752,-3.6754391,1.1444373,-5.027594,0.9489387,17.567353420963922,-3.5835958427254226,13.770388,,,2.0608022,290.96854142494556,66.27539
4103151720098775168,277.31642932090944,-15.730367725978907,31.023214,2.6379137,12.558435,207.62267,0.38483623,111.30278,0.32719523,16.437731708884655,-2.3425886283194726,83.97196,-92.74105,3.7777872,16.728382,178473.01719086047,2227.7178
4103259098603661056,278.5461550129088,-15.113128388709269,25.244932,,19.652607,-3.1933627,0.74768054,-5.8179946,0.59434384,17.532716063167637,-3.1106990097126523,20.88546,,,1.543056,259.3605434945903,74.32942
4103261847382880000,278.6703359480694,-14.990827900247295,20.035284,1.835968,19.567108,-4.991636,1.5651326,-0.28629023,1.1585455,17.69661334477369,-3.161259578081235,12.36867,,,3.345616,280.6103158962444,64.55309
4103299230814330368,278.1442875461884,-14.99247435905773,23.478968,1.7536583,19.792086,-12.922645,1.232933,-1.721547,0.9679735,17.461634925184935,-2.7105459710177007,11.8134775,,,1.730687,228.09329708994906,78.82558
4103310706976711936,278.46747707797056,-14.928124934372482,29.64803,,19.541553,-15.556329,0.99657476,4.118441,0.75860536,17.66245933528633,-2.95833570935893,16.7019,,,1.6632634,287.29295312222513,107.416046
4103331872612538112,278.31301115674546,-14.718508181017183,20.282194,,19.306013,-4.2450247,0.82022446,-5.427655,0.7218505,17.780265536121373,-2.7294404336435,17.908585,,,1.6694762,356.8956207903147,36.038403
4103332250541498624,278.29252795392273,-14.693628102114323,22.857788,1.1231022,19.561012,-6.4489994,0.97078097,-3.4302502,0.8073597,17.79327399904638,-2.7004111245312092,15.745229,,,3.3235004,282.189976242212,46.736584
4103339466086848384,278.34950540099635,-14.629194004261391,24.997326,,19.488142,-7.301619,1.0880041,-1.705596,0.80668247,17.87592345729876,-2.719764288140227,17.76791,,,2.6056836,301.77961257116937,77.36011
4103402000755490560,280.0151270355498,-15.044410998612022,22.31499,1.6080742,19.392216,-7.113477,1.1967713,-6.9602857,0.863164,18.24177010783578,-4.3419346712324165,16.31787,,,3.1088297,329.65581476999625,56.060078
4103484464114225664,280.5101695484657,-15.010793502503716,26.98685,1.5701962,19.473017,6.847925,1.270471,-7.0829854,1.0117211,18.488766831064027,-4.753150011561274,16.40859,,,2.2490647,306.0132567076546,26.492031
4103669079002137088,279.62063985562355,-14.556312995169511,28.839241,1.5195026,19.626127,-5.1983714,1.4295087,-4.954165,1.1598916,18.504137002933323,-3.7804963052736364,16.793411,,,2.8596034,265.76388834558827,46.31887
4103671243754951296,279.6869546094248,-14.493090301699558,74.79177,2.3631458,10.241307,111.73938,0.0594259,-568.995,0.0468138,18.589829484355153,-3.8089059528975766,1415.3572,-38.937145,0.39757612,1.1540186,1508078.2698634486,926.5095
4103719347391021952,278.5682795895211,-14.437156292236779,50.702477,2.9447765,13.5632925,236.49704,0.06696089,91.25526,0.051283006,18.14406169334932,-2.8197464463363797,672.3437,-39.103626,3.055629,0.8328477,70734.2213561823,1273.4246
