designation,source_id,ra,dec,parallax,pmra,pmdec,ruwe,phot_g_mean_mag,bp_rp,radial_velocity,phot_variable_flag,non_single_star,has_xp_continuous,has_xp_sampled,has_rvs,has_epoch_photometry,has_epoch_rv,has_mcmc_gspphot,has_mcmc_msc,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot,azero_gspphot,ag_gspphot,ebpminrp_gspphot
Gaia DR3 260448779633971712,260448779633971712,69.80906541644518,51.25425065843153,20.713922634701486,270.9900935505657,-164.9657957998425,1.1372763,14.691902,2.9886608,32.374397,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 263696736978069120,263696736978069120,84.95629635530045,52.89927097880195,35.954837061054434,-13.403154778347933,-151.0625282289912,1.0645089,19.604618,3.5301323,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 266097894280004352,266097894280004352,76.35887284931563,53.07857940329953,22.36041191488347,21.43372399904998,-177.4089392078451,2.2014825,15.140992,3.1087198,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 267378451667732608,267378451667732608,78.18188158449621,55.48295315199118,20.92289391209074,181.75481113785472,-236.49124237537353,2.2423294,11.236088,1.894887,-6.988126,VARIABLE,2,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 267634466076240896,267634466076240896,80.3154643055668,55.81893524908011,23.071896669737928,68.5712614332389,-304.16891161048875,1.0382646,14.874797,2.8921347,3.5831308,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 268366878257303296,268366878257303296,83.81877025005238,56.28290204176601,21.89830224151487,15.496317440450818,-131.29380612750472,2.5082722,13.72417,2.4103594,33.321712,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 283466574524370432,283466574524370432,85.67098731249881,61.57700051955847,23.71828378165785,183.57696476848108,-183.50642635832466,9.24467,14.58651,3.0676594,-49.0698,NOT_AVAILABLE,1,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 285284857518138752,285284857518138752,74.71260025014493,60.69641552048596,29.57072941260945,23.771360621417976,31.80302211282357,1.1427402,14.472998,2.996461,-45.24089,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3083.5151,4.8261,-0.6228,33.5562,0.0031,0.0019,0.0013
Gaia DR3 287295761206265344,287295761206265344,84.65064294516763,63.53197142415409,21.757968787561115,15.62132495860585,19.453983373412026,1.6413537,20.297571,2.4811172,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 287420624495542656,287420624495542656,81.1831665347324,63.38618840476379,20.498198337547908,-121.03352413153719,-62.754312032381584,1.4768219,7.6590447,0.86022425,,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 291186211300158592,291186211300158592,27.39384052628514,24.013017839712514,22.893815111355487,128.48443584575892,20.85143592115947,1.1293088,15.96544,0.1698513,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 295725407616670848,295725407616670848,25.011338882683095,27.029430834683616,52.602643633881655,60.44094920281866,-253.84075110959552,1.1307958,16.778864,5.265441,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 302988094234898688,302988094234898688,24.075182086811303,29.68175199864088,26.288015677760153,241.3557435290653,-8.389723831061914,1.2271801,13.44737,2.8530912,13.131664,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3003.4646,4.1993,-0.6745,38.0208,0.0,0.0,0.0
Gaia DR3 313880990291223680,313880990291223680,17.893303484296286,32.52186735517233,22.603986839340283,191.5312364941231,-12.18638161071825,1.1406211,9.92023,1.3742266,3.6345446,VARIABLE,0,true,true,false,true,false,true,true,4464.182,4.589,0.3275,43.8945,0.0023,0.0017,9.0E-4
Gaia DR3 316416154867209088,316416154867209088,21.538384179441376,31.914860800226705,21.591596153048656,-54.878563815030546,66.49238964653941,17.59709,9.056167,0.91325665,-36.824425,NOT_AVAILABLE,3,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 325899163483416704,325899163483416704,31.89176441110915,33.524757861746856,22.498597883715604,169.84296438978095,-25.8498555041446,1.0861893,17.506857,0.8547306,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 333112410735211904,333112410735211904,32.95703049288341,40.7120444704667,24.324298407350447,-11.582588748940047,-153.2223239653655,1.4307723,12.914595,2.2548819,-26.161362,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 341618335766461312,341618335766461312,37.85073496196481,45.71437485944151,25.72547413558712,167.83932534060804,-74.33434037565797,1.2118832,13.705037,2.6343946,-79.359695,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 343775818097480192,343775818097480192,25.478695137567836,38.72344827646978,37.63339926267532,-98.8369338242799,-136.17235083447028,1.1424874,13.631679,2.7650642,-12.42993,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 346061393535343744,346061393535343744,28.400777738844035,42.1731952726851,22.683552626143968,6.582286859108109,-334.13729882623664,1.1517571,16.274008,3.602273,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2926.5378,5.1354,-0.3021,45.0089,4.0E-4,3.0E-4,2.0E-4
Gaia DR3 150694566874541824,150694566874541824,63.633936705296115,26.255394801536895,33.15498796625269,-32.3382967309641,-116.5134545044133,10.672286,7.038333,0.8034258,-14.906149,NOT_AVAILABLE,3,true,true,false,false,false,true,true,5666.691,4.3732,-0.5796,29.4221,0.0,0.0,0.0
Gaia DR3 154292856114560512,154292856114560512,72.30468088826063,26.508092260599724,20.916039482898235,34.53514460776955,-72.24081512494276,1.1770968,14.420777,2.7831001,28.005123,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 155141949672659072,155141949672659072,72.88962893846085,28.63018847414454,30.621617842928075,93.42706958607708,-62.933971350018425,1.0843769,9.143442,1.3369122,6.475077,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4521.306,4.5754,0.3244,32.6968,9.0E-4,7.0E-4,4.0E-4
Gaia DR3 164926370507396608,164926370507396608,64.89606087834353,29.79401294569813,22.514211027811807,210.05391075717804,-75.4137107668494,1.1454602,12.723544,2.0767698,-27.996607,NOT_AVAILABLE,0,false,false,true,false,false,false,true,,,,,,,
Gaia DR3 169748446253435136,169748446253435136,62.31895847371026,32.351662348359326,24.650155936822557,54.22212668996338,-45.28024797719869,2.0624778,11.910299,2.2915611,-61.761517,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 170733402512180224,170733402512180224,62.37217803059714,33.7669481572112,27.692443544749604,196.38966632396867,-17.83123245726167,1.1101772,8.408183,1.0236797,8.019155,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5103.3345,4.5083,0.0113,36.0618,0.0,0.0,0.0
Gaia DR3 174443846235699200,174443846235699200,72.05434334003964,36.7338429290193,20.195759974375576,67.39296247854402,-77.70078205870419,1.0526867,15.638473,3.1453466,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 179686386397169152,179686386397169152,67.11278719121395,39.7914223623019,23.50588967510575,-4.508458732406019,-12.295929658836755,1.2789071,20.576147,2.3310852,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 180186934769703936,180186934769703936,79.0432221738001,30.585061701590966,21.001221777777772,-112.80807630397848,-71.868131776587,1.2292778,10.868885,1.6454058,8.265578,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4319.7676,4.6574,0.3344,47.9397,0.4056,0.2992,0.1592
Gaia DR3 182461725546788480,182461725546788480,82.00400757548222,33.76277222042691,29.193315185719847,19.780194848599486,-209.5336744030138,0.99966455,6.2964635,0.6411338,12.076353,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6266.0205,4.2178,-0.3476,34.1633,0.0,0.0,0.0
Gaia DR3 182954787790721664,182954787790721664,81.48024555615113,35.477873001149916,23.262318565396193,-48.82624294634933,-203.79270289677075,1.0556489,15.589487,3.1262379,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3068.584,5.1251,-0.4188,42.9974,0.0028,0.0017,0.0012
Gaia DR3 183524811558894592,183524811558894592,80.259445780123,34.41777570962101,25.426694881005773,261.3279629828202,-446.8704776891435,1.1237851,15.058374,3.201705,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3041.5198,5.0424,-0.093,39.5609,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 187247281185703296,187247281185703296,78.32188893184393,37.336703453881604,37.89526907288171,-144.92237498352853,-136.77190703403556,0.94066936,6.3506002,0.69527626,-1.7538819,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6045.8574,4.3286,-0.6365,26.3671,0.0,0.0,0.0
Gaia DR3 191602992202864640,191602992202864640,87.998763231026,40.300461256198325,25.33187384569999,-11.348919745205812,-43.09103434646096,1.0434538,16.461273,3.8361301,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 194888818279889920,194888818279889920,80.22973094768238,41.17809648444503,20.83403128334974,118.40187000970764,-36.287706890256835,1.0500085,15.506665,3.2586956,28.672565,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 195470288131984128,195470288131984128,82.3062138736555,43.00671350804509,27.841428392340838,27.48398211135236,-107.94772402641543,1.0564525,15.533141,0.18883705,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 200307211581405952,200307211581405952,73.5426793384926,40.781785168710606,21.315877331965755,-74.87808509253148,-50.6839598845189,1.1300124,14.081501,2.6171923,-31.759655,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 203117765163988352,203117765163988352,70.36809896692048,40.892991524384236,25.97968369184019,7.9207808870229295,-57.234285536953784,0.91047597,10.769194,1.755765,50.629623,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 208954595654692608,208954595654692608,81.42367521706393,45.96960848797621,22.759099118425446,-27.146514287819137,-47.3826217499513,1.0766119,14.386228,2.6442375,-70.71193,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 210807135307671680,210807135307671680,86.73877227136109,48.715221981503596,24.994356536182092,192.2901667301724,-326.9673759816542,1.0962526,13.546717,2.186431,-18.069374,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3288.0305,4.4711,-1.1452,40.0674,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 212255157762755712,212255157762755712,80.76304796630887,46.986406436582236,22.26875290653795,9.832493342649183,-84.80903262006939,1.0902582,7.9691067,0.9065051,-25.748772,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5445.2188,4.3774,0.1981,44.8564,1.0E-4,1.0E-4,0.0
Gaia DR3 212423520480513280,212423520480513280,83.37069724684658,48.15728791982465,30.270081270252494,-54.56933154328608,38.75640802058308,0.99385315,10.787732,1.8994122,-3.9492745,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 217342872940649600,217342872940649600,55.389416916038265,31.960859836791972,25.394151362296924,104.96122347348583,-153.9966639025069,4.7485695,15.324603,3.5206585,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 224838621666461056,224838621666461056,56.793113790394294,40.15750959358021,25.953213003550744,-81.56666056467468,8.602448823544186,1.2227651,12.155494,2.3095264,-6.550287,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,
Gaia DR3 227730852643852416,227730852643852416,63.800902961827376,39.655626659855066,31.081065316556845,187.32939967869171,-212.51405624569645,1.3155789,13.1284275,2.7241468,-7.890408,NOT_AVAILABLE,0,false,false,true,false,false,true,true,3244.1826,4.8926,-0.0033,32.082,2.0E-4,1.0E-4,1.0E-4
Gaia DR3 231049453614862848,231049453614862848,58.1123507523996,41.94880187806161,22.827777662704737,133.4799399136313,-37.5777274923576,1.0796404,16.636522,3.7083893,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 253870504647929088,253870504647929088,68.19856418231791,46.23891158487143,21.965836759178075,134.69714690124988,-52.44378806624539,1.0066456,15.115017,2.9109879,27.322824,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 258301983177208960,258301983177208960,66.75310262219148,48.88031901143161,28.94832089785632,48.58415079043677,-198.44269166755834,1.8732591,13.128679,2.6125402,59.396126,NOT_AVAILABLE,0,false,false,true,false,false,false,true,,,,,,,
Gaia DR3 261593165075621760,261593165075621760,77.15984396464673,49.94149842919464,27.171251828191068,15.52107293889337,-179.1007379536954,2.484828,17.057,4.3646297,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 263082591016645504,263082591016645504,82.46206053812284,52.66239551204124,25.56152480377321,364.19339640296295,-548.306607831751,1.0575594,15.66308,-0.2744875,,NOT_AVAILABLE,0,true,false,false,false,false,false,false,,,,,,,
Gaia DR3 271438845031711104,271438845031711104,63.289844744256364,50.52751894158117,50.644608637048854,-394.8683705998553,-176.03440103351113,1.147007,13.245806,2.9016457,-89.40396,NOT_AVAILABLE,0,false,false,true,false,false,false,true,,,,,,,
Gaia DR3 272750974719257600,272750974719257600,68.88847047632466,52.146700635043025,20.68120992532308,-29.591785906980636,-89.34449493672102,1.0955279,15.259398,3.188552,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 277006015997383168,277006015997383168,67.91720106873547,55.01880844927351,33.3112314366927,30.927062274554956,-349.10958550885346,1.2527088,15.468434,3.632701,15.423338,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 277762686155850752,277762686155850752,72.49475146700799,57.54747619280966,21.25081154456974,117.4670498453596,-144.6289117916814,1.082383,15.512706,3.225604,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3036.3862,5.0477,-0.1038,47.4419,0.0035,0.0021,0.0015
Gaia DR3 280738273859105408,280738273859105408,74.827268814351,57.5818206066429,29.055864825207824,119.06611267744191,-366.75683598025773,1.0052004,14.330364,3.0072222,-22.506882,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 281179246740400384,281179246740400384,80.58433858696145,59.276652351423124,32.55812883569286,227.61707652002963,-283.76213611664826,0.9624175,6.9109993,0.88921213,-23.46675,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5486.0796,4.2413,0.2181,30.6686,1.0E-4,1.0E-4,1.0E-4
Gaia DR3 283851128714774528,283851128714774528,74.208546937245,58.42524177776398,20.047747951492337,52.81141936126794,-135.01160759908197,1.1561729,14.15518,2.6462278,-0.47523367,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 284502967310977280,284502967310977280,79.05883180714521,60.221766475652835,22.0603499806347,92.92362979918796,-127.12435283801243,1.2213347,13.521232,2.6332474,21.325846,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 285329422098539520,285329422098539520,75.21838189748978,61.123842630488106,20.891997300155833,125.3017705844751,-204.6357241361639,5.360703,9.663313,1.319129,70.68519,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 293605068161883776,293605068161883776,20.374077299642533,24.330609341713817,36.887613414708596,340.49635552487,9.072888370746984,1.1281362,10.027408,1.8303738,10.743015,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 294014808041906688,294014808041906688,19.129853449686145,24.321083349503358,46.61706766413649,1679.0530277042828,-679.8915005373071,1.3748362,13.6215315,2.9165812,36.272377,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 295923903824962176,295923903824962176,22.560505513643722,27.288980384183503,26.599008015341674,46.785674452249374,-89.0643466850935,0.8397121,16.750645,4.0842075,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 299467939039225728,299467939039225728,28.254418035372826,29.61670937598949,50.413587061629066,9.921968278242709,-236.07023964241506,1.7509161,11.2429085,2.4695072,-10.41604,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3232.5718,4.0677,-1.2004,19.819,0.0019,0.0012,8.0E-4
Gaia DR3 304897327457263232,304897327457263232,29.050890843216823,32.856962224408605,23.05961029623252,-66.76975813791552,-113.28295633182347,0.9392913,15.942777,3.369052,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2994.3635,5.1273,-0.3296,43.8207,0.008,0.0048,0.0035
Gaia DR3 305387262966620800,305387262966620800,27.165806466963495,33.0981321569057,28.066815360146478,275.6523034765284,-28.318427284475742,1.2876787,13.380679,2.5054646,37.17032,NOT_AVAILABLE,0,true,true,true,false,false,true,true,3132.579,4.3558,-0.8931,35.6565,0.0021,0.0013,8.0E-4
Gaia DR3 306670083798250624,306670083798250624,16.977059478104596,26.113879192876265,29.238050396577247,227.83392842546965,25.18855161520414,1.1305344,15.450765,3.4998188,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 311435431617828608,311435431617828608,15.34166647932585,29.57485529175058,21.06706394167253,134.2338410389634,10.741733644443622,1.0065539,16.436123,3.5991545,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 312479456563055232,312479456563055232,14.432632588056176,30.5823294833808,25.2402470790835,-3.7000950356204725,-19.203065598772156,0.73139507,16.710188,3.916811,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 313822200778203264,313822200778203264,19.271509548341292,33.1835643740057,24.508326757795903,10.096933089054858,8.597854079051727,1.7342741,20.246634,2.5993557,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 317148979366702848,317148979366702848,23.385294576877456,34.40465471264981,31.55116968354736,-15.81897384898835,-13.646732018130894,2.0844324,20.245815,1.5952301,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 323570058554178688,323570058554178688,21.117866819579273,39.06192946509645,30.229919002618818,210.1857595985302,-29.897168403584487,1.0954866,8.184898,0.9637823,14.654256,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5213.988,4.5095,-0.3216,33.0039,0.0,0.0,0.0
Gaia DR3 327881690325267584,327881690325267584,35.58184264099171,35.96076011681444,24.724472449332744,22.47492093580057,-110.17552207340127,1.5656654,12.4084425,2.1208954,-48.98706,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 333053037107550080,333053037107550080,33.30590847684628,40.50718590011084,38.3337582723462,59.15756287542057,-90.5417918619178,1.1712,7.1873355,0.8740392,6.3615584,NOT_AVAILABLE,0,false,false,false,false,false,true,true,5501.905,4.4392,-0.1022,26.0279,1.0E-4,0.0,0.0
Gaia DR3 338774238485847424,338774238485847424,37.69605749057269,42.124332854818114,21.72996040345967,171.95646343912546,-16.83880059842621,1.322689,11.978733,2.0459433,18.526142,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 340589811358722944,340589811358722944,40.60185884452596,43.59747728205409,24.38675208121864,-131.92979869220457,-122.90871322237265,1.0674691,16.60659,3.9199667,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 201658614450727552,201658614450727552,74.65946753526845,41.534259824695134,23.752363705389858,55.063586237029185,-174.1901906544624,1.0893291,17.017166,4.0690002,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 203968344783266048,203968344783266048,69.8923891848537,41.54750519051092,41.68926143109594,446.89728689952807,129.02531717940587,1.0513175,14.208688,3.068531,31.685278,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 205763434954568832,205763434954568832,75.29041827181318,44.37986636490571,21.33920547831613,-70.01382564796646,25.544189222295238,1.1360584,13.499917,2.4353142,4.477625,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 212845114471415168,212845114471415168,78.66434523877606,47.36974177761342,24.649997913148677,-43.600009853827224,-120.12135587976573,6.9200697,13.070299,2.6923037,49.210255,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 215412263665992448,215412263665992448,83.5357242318044,51.21467270978852,40.49704384466719,-52.67431052247014,-221.4841485562501,1.1095841,10.2764435,1.9987288,-72.25661,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 217171795805446784,217171795805446784,57.78531618125823,33.144595477115026,22.56853743748968,511.9415853762474,-359.76741281014176,1.1729472,13.5207205,2.3932123,-73.28898,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 219038663471328128,219038663471328128,61.03237784871682,35.01103396027742,23.324246254045338,133.35392417027452,-246.19440128247368,1.092451,16.297932,3.7045822,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 220493931531191424,220493931531191424,58.09270119240101,37.283130645593474,21.451965561214564,121.420579441819,-38.72247185260399,0.9858456,18.015064,,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 223983442137333376,223983442137333376,57.99244531773929,39.78217221130637,31.020674420866992,28.533946190875213,-57.73304998879157,1.269995,10.392784,1.8068247,17.807178,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 225854432971639808,225854432971639808,63.152056777160894,38.136716470980716,23.128248909619426,-28.863196882216645,13.623228324951352,1.0936176,15.21753,3.1128511,-36.376778,NOT_AVAILABLE,0,true,false,false,false,false,true,true,3071.422,5.0532,-0.1713,43.47,0.0045,0.0027,0.002
Gaia DR3 229621050572238208,229621050572238208,65.21120873418295,44.0926463760041,20.36288380301536,94.70035755097483,-198.08595439986414,1.0777016,13.285529,2.2496214,-15.644219,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,
Gaia DR3 233866333687097344,233866333687097344,63.98912710913856,46.72610337830849,28.39634473550402,140.49273853422042,-126.39551025478507,1.2165571,14.741953,3.1049213,27.201534,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3074.0332,5.0518,-0.1641,35.2929,0.0011,7.0E-4,5.0E-4
Gaia DR3 234556517747673600,234556517747673600,49.759159444846546,37.32522671622719,26.567673157158147,31.78199227676751,-319.1148008195075,1.4060977,13.833552,2.7547817,5.247007,NOT_AVAILABLE,0,true,true,false,false,false,true,true,3219.6042,4.9717,-0.0813,37.257,3.0E-4,2.0E-4,1.0E-4
Gaia DR3 240259375324767744,240259375324767744,46.39280670078106,42.19701315436128,45.08447157538908,67.16960273306452,-59.982575921189216,1.0488924,7.845316,1.1235061,27.027987,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4844.5757,4.5405,-0.1758,22.1679,0.0,0.0,0.0
Gaia DR3 244808226728958848,244808226728958848,56.205631448883516,46.0352908572648,40.32748827560923,339.3010028246691,-113.70483373333596,11.592656,7.480358,1.0752382,26.44057,VARIABLE,0,true,true,false,true,false,false,true,,,,,,,
Gaia DR3 246159148562933760,246159148562933760,63.44876459014043,47.628461149874816,25.96775587452667,-103.50136268329751,-123.78447668166332,1.7822659,11.507195,2.3861847,-45.76905,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 248555912114736512,248555912114736512,55.423631471104706,47.694679163219554,32.217465360032634,237.04766587477138,-174.63077198510436,1.0503969,17.493687,4.6754,,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 248897997667970688,248897997667970688,52.530315609603456,47.18736603447988,23.384196870498744,-243.19280913061345,-82.08977548028106,8.149212,14.892625,3.224018,8.100077,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 251198485230386304,251198485230386304,57.27940050482176,51.014637098395355,21.787237306915397,74.93777863965691,30.781837666195507,1.0742419,14.4783125,2.7154856,15.560465,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 254149127761288064,254149127761288064,71.04694611129155,46.96483897745645,20.196637584731107,80.58909542244857,-120.24857246112913,0.89977396,8.612947,0.86583614,46.673187,NOT_AVAILABLE,0,true,true,false,false,false,true,true,5533.696,4.4532,-0.175,49.3101,0.0059,0.0049,0.0026
Gaia DR3 254798458097848320,254798458097848320,72.60866164230792,46.726096848808645,21.724835048267156,241.82308768125583,-151.28233892186358,1.1552421,13.995387,2.4953957,-13.334653,NOT_AVAILABLE,0,true,true,false,false,false,false,true,3156.9163,4.4622,-0.7968,46.128,0.0028,0.0018,0.0011
Gaia DR3 256313172804742784,256313172804742784,75.76588332514154,49.54481064082427,20.621000584327966,-10.911710983171721,-88.82171078393026,1.0205956,9.048778,1.0358667,-17.371904,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 260970223024184192,260970223024184192,73.22883945538463,52.686284979570786,20.499975541559667,-29.945718241018703,-27.856583250337643,1.1268349,15.220248,2.9953108,16.14975,NOT_AVAILABLE,0,true,false,false,false,false,false,true,,,,,,,
Gaia DR3 261053888986581120,261053888986581120,73.04056959110596,53.18442374045692,39.499133124083954,-120.09551308354118,14.437831933195469,1.148528,10.39466,1.9697733,-8.245586,NOT_AVAILABLE,0,true,true,false,false,false,false,true,,,,,,,
Gaia DR3 266425209444241408,266425209444241408,81.22321196366258,53.8024923065319,21.809863458190158,-12.58965956038751,-203.68533849059986,1.0138656,16.210209,3.3535185,,NOT_AVAILABLE,0,true,false,false,false,false,true,true,2982.787,5.1524,-0.4178,46.294,4.0E-4,2.0E-4,2.0E-4
Gaia DR3 266846631637525120,266846631637525120,75.85667289714588,53.121863566969814,72.23599415423742,1286.5118404503908,-1570.3230179702246,1.2557602,15.707108,3.9394503,,NOT_AVAILABLE,0,false,false,false,false,false,false,true,,,,,,,
Gaia DR3 267346943787845632,267346943787845632,77.46892604127855,55.188489636600636,34.11836119761975,20.05119372605013,-127.55353785438112,1.6404729,12.155887,2.3644667,47.023308,VARIABLE,0,true,true,true,true,false,false,true,,,,,,,
Gaia DR3 270739658715585152,270739658715585152,64.91253052940964,50.633152207252905,25.04879999782251,-53.532260778218664,20.754907894098736,1.2542906,13.794283,2.728798,9.37071,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
Gaia DR3 271078480094420224,271078480094420224,66.13325423853989,50.74278720660963,20.354454049483547,12.907826817545034,-65.56626676055262,1.0914472,9.94767,1.2308922,16.743095,NOT_AVAILABLE,0,true,true,false,false,false,true,true,4647.1685,4.5692,-0.0754,49.38,0.0023,0.0017,9.0E-4
Gaia DR3 271083015576372096,271083015576372096,66.13667152493507,50.84488658336804,20.322823253758493,4.76147154046717,-65.1767305382851,1.0837044,6.851937,0.61149454,15.954771,NOT_AVAILABLE,0,true,true,false,false,false,true,true,6370.429,4.105,-1.5799,49.1088,1.0E-4,1.0E-4,0.0
Gaia DR3 272855565763652480,272855565763652480,69.42278387138005,52.89150297231415,100.91605993172233,304.12546543632584,-475.1460368893003,1.1722351,7.9525313,1.7984858,33.72583,NOT_AVAILABLE,0,true,true,false,false,false,true,false,3760.6282,4.505,-0.6343,9.9082,9.0E-4,6.0E-4,3.0E-4
Gaia DR3 275263152635978368,275263152635978368,63.8119952817918,54.012458483275545,22.919550791489836,-12.84701827477993,110.39549259731916,1.8655425,18.258287,4.5881634,,NOT_AVAILABLE,0,false,false,false,false,false,false,false,,,,,,,
Gaia DR3 275984604060915200,275984604060915200,61.88729259734491,54.218096194768215,26.722821825926548,-36.3982423677712,53.34756352031924,1.1710594,13.3129015,2.6514368,-5.4778423,NOT_AVAILABLE,0,true,true,true,false,false,false,true,,,,,,,
